	F1norm_rprr	col_release	datasetname	knownmodules	max_layers	method	precision	recall	recovery	relevance	row_release	runningtime
703	0.0	1.0	ecoli_colombos	interconnected	350.0	plaid	0.0	0.0	0.0	0.0	1.0	8.082107067108154
704	0.0	1.0	ecoli_colombos	minimal	350.0	plaid	0.0	0.0	0.0	0.0	1.0	8.082107067108154
705	0.0	1.0	ecoli_colombos	strict	400.0	plaid	0.0	0.0	0.0	0.0	0.0	7.277943849563599
706	0.0	1.0	ecoli_colombos	interconnected	400.0	plaid	0.0	0.0	0.0	0.0	0.0	7.277943849563599
707	0.0	1.0	ecoli_colombos	minimal	400.0	plaid	0.0	0.0	0.0	0.0	0.0	7.277943849563599
708	0.0	1.0	ecoli_colombos	strict	400.0	plaid	0.0	0.0	0.0	0.0	0.25	7.796592950820923
709	0.0	1.0	ecoli_colombos	interconnected	400.0	plaid	0.0	0.0	0.0	0.0	0.25	7.796592950820923
710	0.0	1.0	ecoli_colombos	minimal	400.0	plaid	0.0	0.0	0.0	0.0	0.25	7.796592950820923
711	0.0	1.0	ecoli_colombos	strict	400.0	plaid	0.0	0.0	0.0	0.0	0.5	7.784441947937012
712	0.0	1.0	ecoli_colombos	interconnected	400.0	plaid	0.0	0.0	0.0	0.0	0.5	7.784441947937012
713	0.0	1.0	ecoli_colombos	minimal	400.0	plaid	0.0	0.0	0.0	0.0	0.5	7.784441947937012
714	0.0	1.0	ecoli_colombos	strict	400.0	plaid	0.0	0.0	0.0	0.0	0.75	7.334539175033569
715	0.0	1.0	ecoli_colombos	interconnected	400.0	plaid	0.0	0.0	0.0	0.0	0.75	7.334539175033569
716	0.0	1.0	ecoli_colombos	minimal	400.0	plaid	0.0	0.0	0.0	0.0	0.75	7.334539175033569
717	0.0	1.0	ecoli_colombos	strict	400.0	plaid	0.0	0.0	0.0	0.0	1.0	6.959718942642212
718	0.0	1.0	ecoli_colombos	interconnected	400.0	plaid	0.0	0.0	0.0	0.0	1.0	6.959718942642212
719	0.0	1.0	ecoli_colombos	minimal	400.0	plaid	0.0	0.0	0.0	0.0	1.0	6.959718942642212
720	0.0	1.0	ecoli_colombos	strict	450.0	plaid	0.0	0.0	0.0	0.0	0.0	8.993899822235107
721	0.0	1.0	ecoli_colombos	interconnected	450.0	plaid	0.0	0.0	0.0	0.0	0.0	8.993899822235107
722	0.0	1.0	ecoli_colombos	minimal	450.0	plaid	0.0	0.0	0.0	0.0	0.0	8.993899822235107
723	0.0	1.0	ecoli_colombos	strict	450.0	plaid	0.0	0.0	0.0	0.0	0.25	7.752015113830566
724	0.0	1.0	ecoli_colombos	interconnected	450.0	plaid	0.0	0.0	0.0	0.0	0.25	7.752015113830566
725	0.0	1.0	ecoli_colombos	minimal	450.0	plaid	0.0	0.0	0.0	0.0	0.25	7.752015113830566
726	0.0	1.0	ecoli_colombos	strict	450.0	plaid	0.0	0.0	0.0	0.0	0.5	8.014248132705688
727	0.0	1.0	ecoli_colombos	interconnected	450.0	plaid	0.0	0.0	0.0	0.0	0.5	8.014248132705688
728	0.0	1.0	ecoli_colombos	minimal	450.0	plaid	0.0	0.0	0.0	0.0	0.5	8.014248132705688
729	0.0	1.0	ecoli_colombos	strict	450.0	plaid	0.0	0.0	0.0	0.0	0.75	7.628841161727905
730	0.0	1.0	ecoli_colombos	interconnected	450.0	plaid	0.0	0.0	0.0	0.0	0.75	7.628841161727905
731	0.0	1.0	ecoli_colombos	minimal	450.0	plaid	0.0	0.0	0.0	0.0	0.75	7.628841161727905
732	0.0	1.0	ecoli_colombos	strict	450.0	plaid	0.0	0.0	0.0	0.0	1.0	6.749738931655884
733	0.0	1.0	ecoli_colombos	interconnected	450.0	plaid	0.0	0.0	0.0	0.0	1.0	6.749738931655884
734	0.0	1.0	ecoli_colombos	minimal	450.0	plaid	0.0	0.0	0.0	0.0	1.0	6.749738931655884
735	0.0	1.0	ecoli_colombos	strict	500.0	plaid	0.0	0.0	0.0	0.0	0.0	7.892566919326782
736	0.0	1.0	ecoli_colombos	interconnected	500.0	plaid	0.0	0.0	0.0	0.0	0.0	7.892566919326782
737	0.0	1.0	ecoli_colombos	minimal	500.0	plaid	0.0	0.0	0.0	0.0	0.0	7.892566919326782
738	0.0	1.0	ecoli_colombos	strict	500.0	plaid	0.0	0.0	0.0	0.0	0.25	7.386872053146362
739	0.0	1.0	ecoli_colombos	interconnected	500.0	plaid	0.0	0.0	0.0	0.0	0.25	7.386872053146362
740	0.0	1.0	ecoli_colombos	minimal	500.0	plaid	0.0	0.0	0.0	0.0	0.25	7.386872053146362
741	0.0	1.0	ecoli_colombos	strict	500.0	plaid	0.0	0.0	0.0	0.0	0.5	7.133749961853027
742	0.0	1.0	ecoli_colombos	interconnected	500.0	plaid	0.0	0.0	0.0	0.0	0.5	7.133749961853027
743	0.0	1.0	ecoli_colombos	minimal	500.0	plaid	0.0	0.0	0.0	0.0	0.5	7.133749961853027
744	0.0	1.0	ecoli_colombos	strict	500.0	plaid	0.0	0.0	0.0	0.0	0.75	7.983536958694458
745	0.0	1.0	ecoli_colombos	interconnected	500.0	plaid	0.0	0.0	0.0	0.0	0.75	7.983536958694458
746	0.0	1.0	ecoli_colombos	minimal	500.0	plaid	0.0	0.0	0.0	0.0	0.75	7.983536958694458
747	0.0	1.0	ecoli_colombos	strict	500.0	plaid	0.0	0.0	0.0	0.0	1.0	6.775960922241211
748	0.0	1.0	ecoli_colombos	interconnected	500.0	plaid	0.0	0.0	0.0	0.0	1.0	6.775960922241211
749	0.0	1.0	ecoli_colombos	minimal	500.0	plaid	0.0	0.0	0.0	0.0	1.0	6.775960922241211
750	0.18713687884722197	0.0	ecoli_dream5	strict	50.0	plaid	0.07243967484801439	0.000563555380596063	0.11604626552635852	0.059722277897931726	0.0	431.5472548007965
751	0.39698917859777527	0.0	ecoli_dream5	interconnected	50.0	plaid	0.07595748810118345	0.0009093843902618687	0.13031871417585283	0.06430034872910674	0.0	431.5472548007965
752	1.0519398623465808	0.0	ecoli_dream5	minimal	50.0	plaid	0.09914329929412552	0.004353540328980482	0.17465331456257158	0.05571706634742947	0.0	431.5472548007965
753	0.9784187129832986	0.0	ecoli_dream5	strict	50.0	plaid	0.061417491005362826	0.004742124499341864	0.14314508871898715	0.09116671770022126	0.25	377.3692259788513
754	1.370713320018932	0.0	ecoli_dream5	interconnected	50.0	plaid	0.05056233279196108	0.005726757740290845	0.13532234015210504	0.08421661246113099	0.25	377.3692259788513
755	1.673178109096134	0.0	ecoli_dream5	minimal	50.0	plaid	0.04015403742506126	0.011693385849154355	0.13258429546904812	0.07726292963601672	0.25	377.3692259788513
756	0.0	0.0	ecoli_dream5	strict	50.0	plaid	0.0	0.0	0.0	0.0	0.5	101.0570240020752
757	0.0	0.0	ecoli_dream5	interconnected	50.0	plaid	0.0	0.0	0.0	0.0	0.5	101.0570240020752
758	0.0	0.0	ecoli_dream5	minimal	50.0	plaid	0.0	0.0	0.0	0.0	0.5	101.0570240020752
759	0.0	0.0	ecoli_dream5	strict	50.0	plaid	0.0	0.0	0.0	0.0	0.75	19.39760994911194
760	0.0	0.0	ecoli_dream5	interconnected	50.0	plaid	0.0	0.0	0.0	0.0	0.75	19.39760994911194
761	0.0	0.0	ecoli_dream5	minimal	50.0	plaid	0.0	0.0	0.0	0.0	0.75	19.39760994911194
762	0.0	0.0	ecoli_dream5	strict	50.0	plaid	0.0	0.0	0.0	0.0	1.0	6.856609106063843
763	0.0	0.0	ecoli_dream5	interconnected	50.0	plaid	0.0	0.0	0.0	0.0	1.0	6.856609106063843
764	0.0	0.0	ecoli_dream5	minimal	50.0	plaid	0.0	0.0	0.0	0.0	1.0	6.856609106063843
765	0.18974263462303992	0.0	ecoli_dream5	strict	100.0	plaid	0.05865763954994708	0.0006029078474493571	0.08029524560492866	0.044245021927684036	0.0	423.8500850200653
766	0.3832118030482803	0.0	ecoli_dream5	interconnected	100.0	plaid	0.0638390920002988	0.0009538774039987454	0.09226935312708183	0.045605498559708656	0.0	423.8500850200653
767	0.9986193791964271	0.0	ecoli_dream5	minimal	100.0	plaid	0.08941330154087708	0.004750040110662324	0.1395188706479648	0.0453352648486704	0.0	423.8500850200653
768	0.5190375997132038	0.0	ecoli_dream5	strict	100.0	plaid	0.07490030788376027	0.0019201883432298256	0.11206750006066804	0.07787555073635817	0.25	380.2082748413086
769	0.9080935833869499	0.0	ecoli_dream5	interconnected	100.0	plaid	0.07199166130042954	0.002956461717096041	0.10660066470205472	0.07172345986405569	0.25	380.2082748413086
770	1.6504451733246317	0.0	ecoli_dream5	minimal	100.0	plaid	0.08319935244605445	0.011509646852561064	0.13096554775100172	0.06691564782228748	0.25	380.2082748413086
771	0.0	0.0	ecoli_dream5	strict	100.0	plaid	0.0	0.0	0.0	0.0	0.5	123.09583687782288
772	0.0	0.0	ecoli_dream5	interconnected	100.0	plaid	0.0	0.0	0.0	0.0	0.5	123.09583687782288
773	0.0	0.0	ecoli_dream5	minimal	100.0	plaid	0.0	0.0	0.0	0.0	0.5	123.09583687782288
774	0.0	0.0	ecoli_dream5	strict	100.0	plaid	0.0	0.0	0.0	0.0	0.75	18.804188013076782
775	0.0	0.0	ecoli_dream5	interconnected	100.0	plaid	0.0	0.0	0.0	0.0	0.75	18.804188013076782
776	0.0	0.0	ecoli_dream5	minimal	100.0	plaid	0.0	0.0	0.0	0.0	0.75	18.804188013076782
777	0.0	0.0	ecoli_dream5	strict	100.0	plaid	0.0	0.0	0.0	0.0	1.0	7.101238012313843
778	0.0	0.0	ecoli_dream5	interconnected	100.0	plaid	0.0	0.0	0.0	0.0	1.0	7.101238012313843
779	0.0	0.0	ecoli_dream5	minimal	100.0	plaid	0.0	0.0	0.0	0.0	1.0	7.101238012313843
780	0.17353941439773385	0.0	ecoli_dream5	strict	150.0	plaid	0.056420614855529405	0.0005451736692386049	0.07711949617920846	0.04329940115001526	0.0	436.14024591445923
781	0.35904541931355866	0.0	ecoli_dream5	interconnected	150.0	plaid	0.06420294818674388	0.0008795020488502868	0.08883663141018543	0.045346690576187086	0.0	436.14024591445923
782	0.9784991256409216	0.0	ecoli_dream5	minimal	150.0	plaid	0.09502258946820638	0.0044680260612628584	0.14775664122264315	0.04558367183028722	0.0	436.14024591445923
783	0.9357180360412616	0.0	ecoli_dream5	strict	150.0	plaid	0.07276817965612217	0.004433067312286324	0.13518193953653024	0.08950287605685742	0.25	393.40023708343506
784	1.4210695922323517	0.0	ecoli_dream5	interconnected	150.0	plaid	0.06712952075275562	0.006136341518766702	0.13290649344827626	0.08331387463171738	0.25	393.40023708343506
785	2.051440206855417	0.0	ecoli_dream5	minimal	150.0	plaid	0.07028813312062897	0.01636433312554227	0.15165078253055464	0.08223856055854387	0.25	393.40023708343506
786	0.0	0.0	ecoli_dream5	strict	150.0	plaid	0.0	0.0	0.0	0.0	0.5	121.21119594573975
787	0.0	0.0	ecoli_dream5	interconnected	150.0	plaid	0.0	0.0	0.0	0.0	0.5	121.21119594573975
788	0.0	0.0	ecoli_dream5	minimal	150.0	plaid	0.0	0.0	0.0	0.0	0.5	121.21119594573975
789	0.238630720126307	0.0	ecoli_dream5	strict	150.0	plaid	0.002838752052577155	0.0013460118896043264	0.14955357142857142	0.02076624253503338	0.75	29.775775909423828
790	0.2560452477516053	0.0	ecoli_dream5	interconnected	150.0	plaid	0.0017458789720367193	0.0009979496716679972	0.13278495887191538	0.023123178861218133	0.75	29.775775909423828
791	0.17816755868297132	0.0	ecoli_dream5	minimal	150.0	plaid	0.0009666392861004893	0.000972837564801501	0.12142857142857143	0.024065384597256916	0.75	29.775775909423828
792	0.0	0.0	ecoli_dream5	strict	150.0	plaid	0.0	0.0	0.0	0.0	1.0	5.976379871368408
793	0.0	0.0	ecoli_dream5	interconnected	150.0	plaid	0.0	0.0	0.0	0.0	1.0	5.976379871368408
794	0.0	0.0	ecoli_dream5	minimal	150.0	plaid	0.0	0.0	0.0	0.0	1.0	5.976379871368408
795	0.17264284509697445	0.0	ecoli_dream5	strict	200.0	plaid	0.05604052878681128	0.0005438238796399197	0.07220206520839749	0.04354643917414381	0.0	454.61652302742004
796	0.3528031410991127	0.0	ecoli_dream5	interconnected	200.0	plaid	0.06477025691384293	0.0008582326413164964	0.09001854064156764	0.04537265393048662	0.0	454.61652302742004
797	0.9232516997569868	0.0	ecoli_dream5	minimal	200.0	plaid	0.0909057066857326	0.004010773467099951	0.14353729748645333	0.0458826684102769	0.0	454.61652302742004
798	0.8537546660433117	0.0	ecoli_dream5	strict	200.0	plaid	0.05541484087954901	0.0039786298092381	0.13553551855130214	0.08220686769795753	0.25	425.68341612815857
799	1.5665242708603817	0.0	ecoli_dream5	interconnected	200.0	plaid	0.05947208640578883	0.008117866381073912	0.12698643626076256	0.08381250488373682	0.25	425.68341612815857
800	1.879372667586531	0.0	ecoli_dream5	minimal	200.0	plaid	0.0491604216238547	0.015232561787532437	0.1327172757193858	0.08055268069848255	0.25	425.68341612815857
801	0.7219632131437668	0.0	ecoli_dream5	strict	200.0	plaid	0.03662488234601603	0.0033617839298307186	0.16437636262114438	0.06129328883069661	0.5	234.33582592010498
802	0.9331804096992994	0.0	ecoli_dream5	interconnected	200.0	plaid	0.0251952624901786	0.00363805463117043	0.13469309047420913	0.055472361872869094	0.5	234.33582592010498
803	1.3203536328161265	0.0	ecoli_dream5	minimal	200.0	plaid	0.02531059909402424	0.010208030703800988	0.1256174899761777	0.05453884174709431	0.5	234.33582592010498
804	0.0	0.0	ecoli_dream5	strict	200.0	plaid	0.0	0.0	0.0	0.0	0.75	19.977193117141724
805	0.0	0.0	ecoli_dream5	interconnected	200.0	plaid	0.0	0.0	0.0	0.0	0.75	19.977193117141724
806	0.0	0.0	ecoli_dream5	minimal	200.0	plaid	0.0	0.0	0.0	0.0	0.75	19.977193117141724
807	0.0	0.0	ecoli_dream5	strict	200.0	plaid	0.0	0.0	0.0	0.0	1.0	7.038238048553467
808	0.0	0.0	ecoli_dream5	interconnected	200.0	plaid	0.0	0.0	0.0	0.0	1.0	7.038238048553467
809	0.0	0.0	ecoli_dream5	minimal	200.0	plaid	0.0	0.0	0.0	0.0	1.0	7.038238048553467
810	0.19076967470141815	0.0	ecoli_dream5	strict	250.0	plaid	0.058175875481037365	0.0006046634707788707	0.07918468644188417	0.04599297034857916	0.0	441.2649278640747
811	0.3728902053264118	0.0	ecoli_dream5	interconnected	250.0	plaid	0.06249400924582975	0.0009230866248652809	0.08608512569661318	0.04655109196360588	0.0	441.2649278640747
812	0.9788107519800917	0.0	ecoli_dream5	minimal	250.0	plaid	0.0902994257827586	0.004559994331908019	0.13598595662276614	0.04569668610231399	0.0	441.2649278640747
813	0.8283261971985149	0.0	ecoli_dream5	strict	250.0	plaid	0.07447514644774833	0.0036401784985208786	0.13339999664344127	0.08732116060804496	0.25	380.5854580402374
814	1.1942133033738784	0.0	ecoli_dream5	interconnected	250.0	plaid	0.06351158721617121	0.004480847296191306	0.12489973123062563	0.07963860202581607	0.25	380.5854580402374
815	1.811814015951833	0.0	ecoli_dream5	minimal	250.0	plaid	0.06765439178219759	0.013521190574950916	0.14371095007078538	0.07247578136382954	0.25	380.5854580402374
816	0.7670803898652189	0.0	ecoli_dream5	strict	250.0	plaid	0.00906534873349044	0.0064516189718054956	0.2265661938534279	0.04706198635174452	0.5	70.41968822479248
817	0.8392935267178541	0.0	ecoli_dream5	interconnected	250.0	plaid	0.006320929592530381	0.004629038073477102	0.20512472129319953	0.04756079337754419	0.5	70.41968822479248
818	0.5841488586956892	0.0	ecoli_dream5	minimal	250.0	plaid	0.0034310630527976545	0.004238055753136408	0.15892857142857142	0.04345572657888893	0.5	70.41968822479248
819	0.0	0.0	ecoli_dream5	strict	250.0	plaid	0.0	0.0	0.0	0.0	0.75	17.841185092926025
820	0.0	0.0	ecoli_dream5	interconnected	250.0	plaid	0.0	0.0	0.0	0.0	0.75	17.841185092926025
821	0.0	0.0	ecoli_dream5	minimal	250.0	plaid	0.0	0.0	0.0	0.0	0.75	17.841185092926025
822	0.0	0.0	ecoli_dream5	strict	250.0	plaid	0.0	0.0	0.0	0.0	1.0	6.74971079826355
823	0.0	0.0	ecoli_dream5	interconnected	250.0	plaid	0.0	0.0	0.0	0.0	1.0	6.74971079826355
824	0.0	0.0	ecoli_dream5	minimal	250.0	plaid	0.0	0.0	0.0	0.0	1.0	6.74971079826355
825	0.20419599092824045	0.0	ecoli_dream5	strict	300.0	plaid	0.05827850293696172	0.0006581061414474005	0.07835088399968845	0.04517010927932798	0.0	408.1576089859009
826	0.4148625612198327	0.0	ecoli_dream5	interconnected	300.0	plaid	0.06697885976234082	0.0010538902641349967	0.08980240138393128	0.04762655696293135	0.0	408.1576089859009
827	1.0518943685344433	0.0	ecoli_dream5	minimal	300.0	plaid	0.09534061447011913	0.005070521994525037	0.14515175000172564	0.04707902222790524	0.0	408.1576089859009
828	0.4956424870171131	0.0	ecoli_dream5	strict	300.0	plaid	0.07882349306610853	0.0017475159154121897	0.12411741746125164	0.08463254708341518	0.25	404.3608729839325
829	0.814381554906251	0.0	ecoli_dream5	interconnected	300.0	plaid	0.06896480387564338	0.002434207260565749	0.1108267652431469	0.07255479942745414	0.25	404.3608729839325
830	1.6492584606867098	0.0	ecoli_dream5	minimal	300.0	plaid	0.0850286993615952	0.009976132427914028	0.1380445825494363	0.07383692108148712	0.25	404.3608729839325
831	0.6879566346206669	0.0	ecoli_dream5	strict	300.0	plaid	0.024587096296806252	0.0035313284442795136	0.1342685089991888	0.055581809934103436	0.5	97.02359890937805
832	0.8863401201354552	0.0	ecoli_dream5	interconnected	300.0	plaid	0.018190377075487978	0.003380152952232971	0.13137392154833283	0.057936295355966706	0.5	97.02359890937805
833	1.248914837187222	0.0	ecoli_dream5	minimal	300.0	plaid	0.015128397602889598	0.009238481717904057	0.14484265709044736	0.05930215265282726	0.5	97.02359890937805
834	0.0	0.0	ecoli_dream5	strict	300.0	plaid	0.0	0.0	0.0	0.0	0.75	18.051146984100342
835	0.0	0.0	ecoli_dream5	interconnected	300.0	plaid	0.0	0.0	0.0	0.0	0.75	18.051146984100342
836	0.0	0.0	ecoli_dream5	minimal	300.0	plaid	0.0	0.0	0.0	0.0	0.75	18.051146984100342
837	0.0	0.0	ecoli_dream5	strict	300.0	plaid	0.0	0.0	0.0	0.0	1.0	6.733222007751465
838	0.0	0.0	ecoli_dream5	interconnected	300.0	plaid	0.0	0.0	0.0	0.0	1.0	6.733222007751465
839	0.0	0.0	ecoli_dream5	minimal	300.0	plaid	0.0	0.0	0.0	0.0	1.0	6.733222007751465
840	0.17964372592410363	0.0	ecoli_dream5	strict	350.0	plaid	0.05456977707362714	0.0005709870573360375	0.07519762258520976	0.04210429797848209	0.0	428.0182309150696
841	0.3825317154341087	0.0	ecoli_dream5	interconnected	350.0	plaid	0.06436752642443161	0.0009570285387020311	0.08867243681415184	0.045285306176845445	0.0	428.0182309150696
842	0.9817423390286404	0.0	ecoli_dream5	minimal	350.0	plaid	0.09139767641493828	0.004592005909500552	0.1385560038665941	0.04531546388137881	0.0	428.0182309150696
843	0.7361641121031771	0.0	ecoli_dream5	strict	350.0	plaid	0.07462524522507642	0.003019748149069113	0.12533452888263338	0.09073106626204579	0.25	370.12170791625977
844	1.118429415420295	0.0	ecoli_dream5	interconnected	350.0	plaid	0.06297199982605266	0.003963413225545851	0.12259027994659817	0.07989184127159152	0.25	370.12170791625977
845	1.8399098668162386	0.0	ecoli_dream5	minimal	350.0	plaid	0.06651912310530608	0.01274236750935365	0.14567731624538344	0.07859106101067086	0.25	370.12170791625977
846	1.1619798495577152	0.0	ecoli_dream5	strict	350.0	plaid	0.02808309801095796	0.009157991169734874	0.1699661264997018	0.06882336229061452	0.5	132.7755241394043
847	1.0712545768724233	0.0	ecoli_dream5	interconnected	350.0	plaid	0.019298133997232052	0.004892014844700864	0.1284983482571026	0.061986866927477804	0.5	132.7755241394043
848	1.1406231852404785	0.0	ecoli_dream5	minimal	350.0	plaid	0.014457348495295268	0.007717532452062963	0.12339377650903309	0.05941286877956981	0.5	132.7755241394043
849	0.0	0.0	ecoli_dream5	strict	350.0	plaid	0.0	0.0	0.0	0.0	0.75	20.41521191596985
850	0.0	0.0	ecoli_dream5	interconnected	350.0	plaid	0.0	0.0	0.0	0.0	0.75	20.41521191596985
851	0.0	0.0	ecoli_dream5	minimal	350.0	plaid	0.0	0.0	0.0	0.0	0.75	20.41521191596985
852	0.0	0.0	ecoli_dream5	strict	350.0	plaid	0.0	0.0	0.0	0.0	1.0	6.098551034927368
853	0.0	0.0	ecoli_dream5	interconnected	350.0	plaid	0.0	0.0	0.0	0.0	1.0	6.098551034927368
854	0.0	0.0	ecoli_dream5	minimal	350.0	plaid	0.0	0.0	0.0	0.0	1.0	6.098551034927368
855	0.1865371405001452	0.0	ecoli_dream5	strict	400.0	plaid	0.055470758927792775	0.0005948636664535659	0.0761827177378437	0.04320364128697697	0.0	421.3148958683014
856	0.3797606804493247	0.0	ecoli_dream5	interconnected	400.0	plaid	0.0614222476547729	0.0009522213207304904	0.08911120561056737	0.04434682745458993	0.0	421.3148958683014
857	0.9689582161869604	0.0	ecoli_dream5	minimal	400.0	plaid	0.08934715802772197	0.004504226542618459	0.13649297806271968	0.04516765630408058	0.0	421.3148958683014
858	0.5669676007807907	0.0	ecoli_dream5	strict	400.0	plaid	0.0728453600525642	0.0020897067350548098	0.12929434995566833	0.08464128783848522	0.25	327.35444378852844
859	0.9728109167429088	0.0	ecoli_dream5	interconnected	400.0	plaid	0.0656519071111164	0.003138413663421223	0.12217020121131347	0.07644800755748227	0.25	327.35444378852844
860	1.7142387277089897	0.0	ecoli_dream5	minimal	400.0	plaid	0.07166441030765204	0.011578504079978425	0.14206649944123786	0.07146994883531146	0.25	327.35444378852844
861	0.5439674283287761	0.0	ecoli_dream5	strict	400.0	plaid	0.008891201754550803	0.0033226385452177036	0.1385197589551522	0.0408217185317438	0.5	57.316442012786865
862	0.603967363055531	0.0	ecoli_dream5	interconnected	400.0	plaid	0.007183489536308974	0.002340505545186397	0.13179563492063492	0.04192266908133077	0.5	57.316442012786865
863	0.6108414343393728	0.0	ecoli_dream5	minimal	400.0	plaid	0.005044507857576365	0.003561699616073001	0.1147988560292573	0.04375841606031101	0.5	57.316442012786865
864	0.0	0.0	ecoli_dream5	strict	400.0	plaid	0.0	0.0	0.0	0.0	0.75	21.051023960113525
865	0.0	0.0	ecoli_dream5	interconnected	400.0	plaid	0.0	0.0	0.0	0.0	0.75	21.051023960113525
866	0.0	0.0	ecoli_dream5	minimal	400.0	plaid	0.0	0.0	0.0	0.0	0.75	21.051023960113525
867	0.0	0.0	ecoli_dream5	strict	400.0	plaid	0.0	0.0	0.0	0.0	1.0	6.809242010116577
868	0.0	0.0	ecoli_dream5	interconnected	400.0	plaid	0.0	0.0	0.0	0.0	1.0	6.809242010116577
869	0.0	0.0	ecoli_dream5	minimal	400.0	plaid	0.0	0.0	0.0	0.0	1.0	6.809242010116577
870	0.19084361971109376	0.0	ecoli_dream5	strict	450.0	plaid	0.055422412198643356	0.0006134234942540335	0.07472999921161494	0.042554343111661744	0.0	378.956552028656
871	0.3956538469074524	0.0	ecoli_dream5	interconnected	450.0	plaid	0.061485377662282625	0.0009967475334840758	0.09425885612898971	0.0450313366014327	0.0	378.956552028656
872	0.9920478174275633	0.0	ecoli_dream5	minimal	450.0	plaid	0.09027233826177308	0.004717872942629425	0.14464980976864403	0.044395865564524906	0.0	378.956552028656
873	0.8961985852082778	0.0	ecoli_dream5	strict	450.0	plaid	0.07083972231082133	0.004171722538082269	0.12739879623978032	0.09017817778974141	0.25	408.16159892082214
874	1.3127834717987215	0.0	ecoli_dream5	interconnected	450.0	plaid	0.06473795801674721	0.0050642703001800215	0.13804685232302233	0.08406066007929242	0.25	408.16159892082214
875	1.8408313195941963	0.0	ecoli_dream5	minimal	450.0	plaid	0.060932142400592595	0.014003764429708	0.14161387061547717	0.0751836319301904	0.25	408.16159892082214
876	0.0	0.0	ecoli_dream5	strict	450.0	plaid	0.0	0.0	0.0	0.0	0.5	66.22135615348816
877	0.0	0.0	ecoli_dream5	interconnected	450.0	plaid	0.0	0.0	0.0	0.0	0.5	66.22135615348816
878	0.0	0.0	ecoli_dream5	minimal	450.0	plaid	0.0	0.0	0.0	0.0	0.5	66.22135615348816
879	0.0	0.0	ecoli_dream5	strict	450.0	plaid	0.0	0.0	0.0	0.0	0.75	17.61287498474121
880	0.0	0.0	ecoli_dream5	interconnected	450.0	plaid	0.0	0.0	0.0	0.0	0.75	17.61287498474121
881	0.0	0.0	ecoli_dream5	minimal	450.0	plaid	0.0	0.0	0.0	0.0	0.75	17.61287498474121
882	0.0	0.0	ecoli_dream5	strict	450.0	plaid	0.0	0.0	0.0	0.0	1.0	7.33455491065979
883	0.0	0.0	ecoli_dream5	interconnected	450.0	plaid	0.0	0.0	0.0	0.0	1.0	7.33455491065979
884	0.0	0.0	ecoli_dream5	minimal	450.0	plaid	0.0	0.0	0.0	0.0	1.0	7.33455491065979
885	0.16918341951429175	0.0	ecoli_dream5	strict	500.0	plaid	0.054932728202500204	0.0005316654206040424	0.07508327986718791	0.04212258917977603	0.0	387.4997968673706
886	0.3622614049730194	0.0	ecoli_dream5	interconnected	500.0	plaid	0.06528928939025658	0.0008836931820884083	0.09361144760831686	0.0457001500295411	0.0	387.4997968673706
887	0.9503682194429988	0.0	ecoli_dream5	minimal	500.0	plaid	0.09164518142359006	0.0042646556020311385	0.14623629623577328	0.04515839320356135	0.0	387.4997968673706
888	0.6912499584206049	0.0	ecoli_dream5	strict	500.0	plaid	0.07211245402193733	0.002837965230710478	0.11599839142104848	0.08550634243907486	0.25	400.0933749675751
889	1.0125881494562394	0.0	ecoli_dream5	interconnected	500.0	plaid	0.05985738909567588	0.0034570780720455173	0.1117905152387488	0.0773133088639446	0.25	400.0933749675751
890	1.676509797152482	0.0	ecoli_dream5	minimal	500.0	plaid	0.06631090961061825	0.011803355379623327	0.12938515070168558	0.07061441706843216	0.25	400.0933749675751
891	0.6090868407526614	0.0	ecoli_dream5	strict	500.0	plaid	0.02688300227225213	0.0031951168549173266	0.13039447786690433	0.04377118668442358	0.5	72.8169219493866
892	0.822978205493944	0.0	ecoli_dream5	interconnected	500.0	plaid	0.025649605700688617	0.0030619792239541203	0.12891596569355104	0.049429360513072416	0.5	72.8169219493866
893	1.2405916649779787	0.0	ecoli_dream5	minimal	500.0	plaid	0.027863356928494856	0.009075631968577707	0.12704436056066712	0.049631816611526124	0.5	72.8169219493866
894	0.24857665982795257	0.0	ecoli_dream5	strict	500.0	plaid	0.002851407877069704	0.0014423076923076926	0.15504807692307693	0.021261883725119012	0.75	39.047882080078125
895	0.24213311029135504	0.0	ecoli_dream5	interconnected	500.0	plaid	0.0017831049479517741	0.0008985260969540848	0.11124401913875598	0.02279042824609001	0.75	39.047882080078125
896	0.1854949278252811	0.0	ecoli_dream5	minimal	500.0	plaid	0.0010118389911429088	0.0010185134938454127	0.12309368191721132	0.024269392447262596	0.75	39.047882080078125
897	0.0	0.0	ecoli_dream5	strict	500.0	plaid	0.0	0.0	0.0	0.0	1.0	6.368260860443115
898	0.0	0.0	ecoli_dream5	interconnected	500.0	plaid	0.0	0.0	0.0	0.0	1.0	6.368260860443115
899	0.0	0.0	ecoli_dream5	minimal	500.0	plaid	0.0	0.0	0.0	0.0	1.0	6.368260860443115
900	0.2559983738571176	0.25	ecoli_dream5	strict	50.0	plaid	0.06600839219049894	0.0008408321730631508	0.09178564615707821	0.051624414218268924	0.0	412.13703894615173
901	0.5165270870512053	0.25	ecoli_dream5	interconnected	50.0	plaid	0.06882893693746309	0.0013670642301228477	0.09734362190354826	0.05468353036345308	0.0	412.13703894615173
