	F1norm_rprr	datasetname	knownmodules	method	n	ngenes	precision	recall	recovery	relevance	runningtime
175	3.961482069637833	ecoli_colombos	minimal	spectral_biclust	500	50	0.05446934648933391	0.04448313683097864	0.22965721532218644	0.21896541850224155	268.7217798233032
176	4.274109464516649	ecoli_colombos	interconnected	spectral_biclust	500	50	0.09581741945042324	0.03529269413859877	0.24794292810452095	0.26340031655420804	268.7217798233032
177	6.360554401538808	ecoli_colombos	strict	spectral_biclust	500	100	0.22485288381300694	0.08087581938249747	0.43210659857508377	0.44352671963647566	410.5669479370117
178	5.170856778537065	ecoli_colombos	minimal	spectral_biclust	500	100	0.06415255365007667	0.0742168804339868	0.2643232780313439	0.29655291988272003	410.5669479370117
179	5.414596953423142	ecoli_colombos	interconnected	spectral_biclust	500	100	0.10811663097284895	0.051258615138356174	0.27909942548680017	0.3590128966505889	410.5669479370117
180	8.073997875719956	ecoli_colombos	strict	spectral_biclust	500	200	0.2752332801186419	0.10330354768517609	0.567844403783115	0.5465208582512244	715.8903369903564
181	5.793465392168433	ecoli_colombos	minimal	spectral_biclust	500	200	0.0649183731284171	0.0903354331415884	0.29287348337857566	0.34535754860292467	715.8903369903564
182	5.549961927737399	ecoli_colombos	interconnected	spectral_biclust	500	200	0.09871184497239822	0.05337587139185624	0.29773670119468904	0.3607316861421828	715.8903369903564
183	7.951146043362649	ecoli_colombos	strict	spectral_biclust	500	300	0.2584822137663616	0.10328924543396759	0.5742617287224591	0.526006736498462	986.5444951057434
184	5.592509302955842	ecoli_colombos	minimal	spectral_biclust	500	300	0.057045930044860964	0.08262129630969724	0.3053672791606168	0.33955500766116015	986.5444951057434
185	4.950786708828673	ecoli_colombos	interconnected	spectral_biclust	500	300	0.08087211970672169	0.04665403918941261	0.28966981739944747	0.30543060052816046	986.5444951057434
186	7.520086718382785	ecoli_colombos	strict	spectral_biclust	500	400	0.22006530082935552	0.09000790627759778	0.606025423999652	0.49071186099324804	1218.0971658229828
187	5.408305966485455	ecoli_colombos	minimal	spectral_biclust	500	400	0.05005488467107978	0.08103915603557166	0.3397630564721312	0.307913922427068	1218.0971658229828
188	4.731640409557079	ecoli_colombos	interconnected	spectral_biclust	500	400	0.06921363955999929	0.03989655819794437	0.31219568416762444	0.2929831518454921	1218.0971658229828
189	7.530098073628191	ecoli_colombos	strict	spectral_biclust	500	500	0.22722598451568607	0.09280518300190696	0.5786831260257516	0.4972040017970015	1580.0174589157104
190	5.683316222951615	ecoli_colombos	minimal	spectral_biclust	500	500	0.06232253175382253	0.0791355263122291	0.339516663798939	0.30837449618449014	1580.0174589157104
191	4.967237110904499	ecoli_colombos	interconnected	spectral_biclust	500	500	0.07800241294795913	0.04426981985340001	0.29733224894746585	0.31586415689331127	1580.0174589157104
192	1.1281218640594164	ecoli_dream5	strict	spectral_biclust	10	10	0.052779221526433266	0.005790342072474516	0.17073280033289387	0.09684551872299554	8.721529006958008
193	1.9976677786316352	ecoli_dream5	minimal	spectral_biclust	10	10	0.03252209602389018	0.01612368055155671	0.1772790746966099	0.08714875558754476	8.721529006958008
194	1.622782964234908	ecoli_dream5	interconnected	spectral_biclust	10	10	0.044284104030269104	0.007241589934144267	0.1731829001662805	0.09222349344425938	8.721529006958008
195	1.964776444790526	ecoli_dream5	strict	spectral_biclust	10	20	0.07593060474718095	0.012870922688863876	0.21311180369676166	0.14733582728322692	8.32226014137268
196	2.1031841272618603	ecoli_dream5	minimal	spectral_biclust	10	20	0.028447050070581906	0.017018156418942634	0.15830739863060955	0.10946178915016677	8.32226014137268
197	2.0018642820064296	ecoli_dream5	interconnected	spectral_biclust	10	20	0.04570055814225425	0.009377173390433993	0.17247335560623098	0.12752048259732218	8.32226014137268
198	3.2616049895233274	ecoli_dream5	strict	spectral_biclust	10	50	0.10595024986426184	0.029198774092432517	0.25021616293438065	0.23924132553316968	12.162715911865234
199	2.721119011081644	ecoli_dream5	minimal	spectral_biclust	10	50	0.029485419888281652	0.027056381592579552	0.1625946168851964	0.1657906593642924	12.162715911865234
200	2.9750601643473837	ecoli_dream5	interconnected	spectral_biclust	10	50	0.0561073608977741	0.01920115912263251	0.17848260307605468	0.19229066910438156	12.162715911865234
201	4.311703390231663	ecoli_dream5	strict	spectral_biclust	10	100	0.118980431118515	0.04227293738924914	0.32259351466972275	0.3127467328801128	18.956943035125732
202	2.792299261553142	ecoli_dream5	minimal	spectral_biclust	10	100	0.02295782615926134	0.0351466266798235	0.15632312938201368	0.19744023475156014	18.956943035125732
203	3.0277766506773944	ecoli_dream5	interconnected	spectral_biclust	10	100	0.04538162675313661	0.02049025430186343	0.17807293353740322	0.20883091942235446	18.956943035125732
204	4.729451253754152	ecoli_dream5	strict	spectral_biclust	10	200	0.1173382829544216	0.045673444615744845	0.39131686902514834	0.32790923826592755	25.849467992782593
205	2.9945379586943672	ecoli_dream5	minimal	spectral_biclust	10	200	0.018139929243894605	0.048871212682285704	0.18904374087267775	0.23683227498890513	25.849467992782593
206	2.851133014615693	ecoli_dream5	interconnected	spectral_biclust	10	200	0.030899972769533175	0.018493537615345078	0.20015489251205265	0.2018469240689244	25.849467992782593
207	4.427980867840236	ecoli_dream5	strict	spectral_biclust	10	300	0.10405177466457675	0.0391521048194904	0.43128228765222437	0.29729818827585713	31.618694067001343
208	2.9598111939535245	ecoli_dream5	minimal	spectral_biclust	10	300	0.017499953362489856	0.04358174120337661	0.21192365297633975	0.22715266850868993	31.618694067001343
209	2.7173883807005574	ecoli_dream5	interconnected	spectral_biclust	10	300	0.0286782675673482	0.01649502344683746	0.20945677973673216	0.19249595463523422	31.618694067001343
210	4.406937701778866	ecoli_dream5	strict	spectral_biclust	10	400	0.09495875921233361	0.039224151686666105	0.47058997647232936	0.2854252366793216	43.952544927597046
211	3.019861055149929	ecoli_dream5	minimal	spectral_biclust	10	400	0.01692862229132779	0.04375112456029434	0.23679577300398205	0.23590869820531848	43.952544927597046
212	3.042427832468756	ecoli_dream5	interconnected	spectral_biclust	10	400	0.030159671694176465	0.018761791578682113	0.25295067966911616	0.20675706971422947	43.952544927597046
213	4.0643133487087795	ecoli_dream5	strict	spectral_biclust	10	500	0.08878521140519095	0.036244018894325936	0.48356344933292617	0.24638974912134903	50.457289934158325
214	2.9957309913935606	ecoli_dream5	minimal	spectral_biclust	10	500	0.017888062836509927	0.04173605640655998	0.24076852916895214	0.2102850087888548	50.457289934158325
215	2.543617511335591	ecoli_dream5	interconnected	spectral_biclust	10	500	0.025591626802605766	0.01522498467353447	0.251166403639263	0.15624452790842577	50.457289934158325
216	1.2132258547755994	ecoli_dream5	strict	spectral_biclust	20	10	0.0568312463153636	0.00641647737920713	0.17861945930171028	0.10007778823990235	10.64098596572876
217	2.0187742944135225	ecoli_dream5	minimal	spectral_biclust	20	10	0.033678139069877086	0.016250280300577645	0.17812598136538316	0.08770667517564161	10.64098596572876
218	1.7182871149923975	ecoli_dream5	interconnected	spectral_biclust	20	10	0.04795954559063496	0.00788423499333635	0.18077753720521966	0.09469919309649083	10.64098596572876
219	1.9095267795929152	ecoli_dream5	strict	spectral_biclust	20	20	0.07354666967330409	0.012482634385185709	0.2037164135119419	0.14537960958750634	12.599151849746704
220	2.221147585320396	ecoli_dream5	minimal	spectral_biclust	20	20	0.030402584403412123	0.018712974311825295	0.1659131871798867	0.11154615200016732	12.599151849746704
221	2.08415508142773	ecoli_dream5	interconnected	spectral_biclust	20	20	0.04698836212879789	0.010330546089945656	0.17531334211765157	0.12621002935662265	12.599151849746704
222	3.7870104258395347	ecoli_dream5	strict	spectral_biclust	20	50	0.13344124907881227	0.03671853013409495	0.28068751761045635	0.26246157385528796	17.81262707710266
223	3.076305814926317	ecoli_dream5	minimal	spectral_biclust	20	50	0.032526186062882545	0.03578389226987757	0.171571120869782	0.18172064155918705	17.81262707710266
224	3.2113677447705435	ecoli_dream5	interconnected	spectral_biclust	20	50	0.0639521822012029	0.022009638509476948	0.1869671608699715	0.19915345872711396	17.81262707710266
225	4.349974164622678	ecoli_dream5	strict	spectral_biclust	20	100	0.12904742218195162	0.0439599290154969	0.32188830034984484	0.30472902592446	25.703532934188843
226	3.258986027146481	ecoli_dream5	minimal	spectral_biclust	20	100	0.03234698731588068	0.04043770434795935	0.16489583477069392	0.21745806080463287	25.703532934188843
227	3.6779797827017413	ecoli_dream5	interconnected	spectral_biclust	20	100	0.06092803688717994	0.026678733108543507	0.20812735707581426	0.23846827489276506	25.703532934188843
228	5.710408252257377	ecoli_dream5	strict	spectral_biclust	20	200	0.1610135114763501	0.059903189246978884	0.43737061846381586	0.38209873359133895	43.34653401374817
229	3.929231915213388	ecoli_dream5	minimal	spectral_biclust	20	200	0.032346917080413914	0.05771745953386083	0.20992472838774967	0.26390468976438497	43.34653401374817
230	4.494758522350743	ecoli_dream5	interconnected	spectral_biclust	20	200	0.06957505322780434	0.03458813422154776	0.2517770460384268	0.2880662148255068	43.34653401374817
231	6.453629150033755	ecoli_dream5	strict	spectral_biclust	20	300	0.17546981050276375	0.06954637732277105	0.505558408869695	0.4197763361074622	58.374938011169434
232	4.697832237312906	ecoli_dream5	minimal	spectral_biclust	20	300	0.042027894859515094	0.06477943898815254	0.26081513174382065	0.28780077990600056	58.374938011169434
233	4.581006786530863	ecoli_dream5	interconnected	spectral_biclust	20	300	0.06392446527780674	0.03433876575804246	0.27392853739300455	0.2917592697486248	58.374938011169434
234	6.109225328811994	ecoli_dream5	strict	spectral_biclust	20	400	0.15695738992173308	0.06298263426559222	0.5463239236349402	0.3763943879350656	68.79746794700623
235	3.910125972883529	ecoli_dream5	minimal	spectral_biclust	20	400	0.028295984958078606	0.0574107921282638	0.24659435435161456	0.2536193696306986	68.79746794700623
236	4.16695189764182	ecoli_dream5	interconnected	spectral_biclust	20	400	0.0491354329900225	0.02845378865167336	0.3015329022392584	0.2598009649732577	68.79746794700623
237	5.774643744107411	ecoli_dream5	strict	spectral_biclust	20	500	0.1440566646376349	0.05623324086357704	0.5612454332128302	0.35337843313192957	88.11490082740784
238	4.2183920219091835	ecoli_dream5	minimal	spectral_biclust	20	500	0.032126862727032385	0.05497102180525603	0.29011982282660914	0.25581568064976984	88.11490082740784
239	3.680709943107477	ecoli_dream5	interconnected	spectral_biclust	20	500	0.04367180772227771	0.024033096669457816	0.307395865408536	0.21302512764022236	88.11490082740784
240	1.1792757395916247	ecoli_dream5	strict	spectral_biclust	50	10	0.055148820980273586	0.006178966501808228	0.17316894896837395	0.09910912358338655	21.648115158081055
241	2.0153262024487995	ecoli_dream5	minimal	spectral_biclust	50	10	0.03322738262042321	0.016388706593522477	0.17804946862058976	0.08721312661694897	21.648115158081055
242	1.681712620590214	ecoli_dream5	interconnected	spectral_biclust	50	10	0.046260753926218215	0.007673510777917503	0.1771434592048627	0.09350502068482834	21.648115158081055
243	2.461113124786448	ecoli_dream5	strict	spectral_biclust	50	20	0.08957813831879242	0.01941763433520493	0.2423372123600201	0.16221314686214303	22.911075830459595
244	2.413345904478558	ecoli_dream5	minimal	spectral_biclust	50	20	0.03246879566224356	0.022154976614944248	0.1730025107429144	0.11755294557017996	22.911075830459595
245	2.4590902175677116	ecoli_dream5	interconnected	spectral_biclust	50	20	0.05379269695925834	0.01423298854705162	0.1945688556894671	0.13314248860762168	22.911075830459595
246	3.878531618301089	ecoli_dream5	strict	spectral_biclust	50	50	0.13860811587337535	0.037988538091365265	0.2866898351701413	0.26645543889397916	37.4175329208374
247	3.125501260781923	ecoli_dream5	minimal	spectral_biclust	50	50	0.041092707877475695	0.03130107116754955	0.17342440285513858	0.17876654163089867	37.4175329208374
248	3.6208519806744937	ecoli_dream5	interconnected	spectral_biclust	50	50	0.07555277169562741	0.02571040754579157	0.20840216891166166	0.2174846177324876	37.4175329208374
249	5.716950140199205	ecoli_dream5	strict	spectral_biclust	50	100	0.19362915167648861	0.06565054786934979	0.3858409600339466	0.3861383955114166	57.11742401123047
250	3.9636130257651976	ecoli_dream5	minimal	spectral_biclust	50	100	0.04605133621857779	0.05069726352654934	0.1929417108216628	0.2390018882933809	57.11742401123047
251	4.4061325760377805	ecoli_dream5	interconnected	spectral_biclust	50	100	0.08312053704113208	0.036273433850883594	0.22814148147173663	0.27350591914728917	57.11742401123047
252	6.810943767420811	ecoli_dream5	strict	spectral_biclust	50	200	0.2010055156454207	0.07942911542099793	0.4679474680890802	0.46267180242670447	88.18214583396912
253	5.16201807208043	ecoli_dream5	minimal	spectral_biclust	50	200	0.04987209732537393	0.07426057074325965	0.2595707788490202	0.3222376794400711	88.18214583396912
254	5.1218991536222696	ecoli_dream5	interconnected	spectral_biclust	50	200	0.08275043162530935	0.042311219836938516	0.2721556025113678	0.32472199964288023	88.18214583396912
255	7.470406328104617	ecoli_dream5	strict	spectral_biclust	50	300	0.2182035746965244	0.08721602105768143	0.5410199183170394	0.4839081316377125	122.66686415672302
256	4.882503372107007	ecoli_dream5	minimal	spectral_biclust	50	300	0.04776355741311373	0.06415847670827061	0.2657655061217707	0.29069888631456126	122.66686415672302
257	5.062397944757004	ecoli_dream5	interconnected	spectral_biclust	50	300	0.07661492116265711	0.040956974633249606	0.28843299171479847	0.3090254648522622	122.66686415672302
258	6.674433329917171	ecoli_dream5	strict	spectral_biclust	50	400	0.17548357265695133	0.07064789551834467	0.5427217640400736	0.4304468494595774	146.4001009464264
259	4.441483104755609	ecoli_dream5	minimal	spectral_biclust	50	400	0.037771979209091415	0.05774141816228936	0.2717062227821473	0.26807741330225326	146.4001009464264
260	4.486001833054685	ecoli_dream5	interconnected	spectral_biclust	50	400	0.05763962837780682	0.03320574977637542	0.29415230917652424	0.2734708206992397	146.4001009464264
261	6.5994220420257905	ecoli_dream5	strict	spectral_biclust	50	500	0.17198736820804184	0.07064987229580255	0.558978688966692	0.41041052984608767	187.16263389587402
262	4.631286009809941	ecoli_dream5	minimal	spectral_biclust	50	500	0.03999182760895944	0.05848486700807208	0.30766043402751214	0.2603037767543253	187.16263389587402
263	4.563058518659957	ecoli_dream5	interconnected	spectral_biclust	50	500	0.059765635234041325	0.032380406976658206	0.33045204646377846	0.26194339559083574	187.16263389587402
264	1.1754493687593712	ecoli_dream5	strict	spectral_biclust	100	10	0.05514958150191092	0.006137132310342075	0.17220959177799375	0.09949840129067519	42.62565493583679
265	2.0676480944223705	ecoli_dream5	minimal	spectral_biclust	100	10	0.03364990577602204	0.017034056135584	0.18360049067983755	0.08883460674220595	42.62565493583679
266	1.6959034128350694	ecoli_dream5	interconnected	spectral_biclust	100	10	0.04618660451813485	0.007817295150600631	0.17786528679952418	0.09356521339802487	42.62565493583679
267	2.429114284039847	ecoli_dream5	strict	spectral_biclust	100	20	0.09184081163039466	0.01924634693186774	0.23259321795355328	0.16126714685416374	58.719151973724365
268	2.202518622733209	ecoli_dream5	minimal	spectral_biclust	100	20	0.02992713609423945	0.019189864520643724	0.15973836762714924	0.11022763322072272	58.719151973724365
269	2.1888282360148263	ecoli_dream5	interconnected	spectral_biclust	100	20	0.048246499293530185	0.011621857914745092	0.1751901494069648	0.1278316432493304	58.719151973724365
270	4.2614734066309214	ecoli_dream5	strict	spectral_biclust	100	50	0.1535114170058037	0.04458684093340545	0.30465938070738313	0.2866478876675036	87.48373103141785
271	3.8706969687766057	ecoli_dream5	minimal	spectral_biclust	100	50	0.05133224653964014	0.04152473491125756	0.21957455248446084	0.20491160017011373	87.48373103141785
272	4.433693294429105	ecoli_dream5	interconnected	spectral_biclust	100	50	0.09691256823884746	0.035564853866396046	0.23896022427691943	0.2567725329445098	87.48373103141785
273	5.814833074284506	ecoli_dream5	strict	spectral_biclust	100	100	0.19218358516809364	0.06638913929241098	0.3964981282045451	0.3924854911299363	132.46917581558228
274	4.515901897963836	ecoli_dream5	minimal	spectral_biclust	100	100	0.05229729279567603	0.055641455296134706	0.23065972324270229	0.2641699267190828	132.46917581558228
275	5.193886219985363	ecoli_dream5	interconnected	spectral_biclust	100	100	0.0999755959545171	0.04354693184513315	0.2669373006805408	0.31894008683304526	132.46917581558228
276	7.017336902806537	ecoli_dream5	strict	spectral_biclust	100	200	0.21452161041628845	0.08173378327580011	0.48113751288610473	0.4737354667128688	200.9490511417389
277	5.176739804584161	ecoli_dream5	minimal	spectral_biclust	100	200	0.053325496756221	0.07432695075321082	0.2597919405541589	0.3071521341705607	200.9490511417389
278	5.270624102624776	ecoli_dream5	interconnected	spectral_biclust	100	200	0.08605105265498966	0.043740423939727366	0.2808823884132667	0.33052750645280987	200.9490511417389
279	7.396646996680271	ecoli_dream5	strict	spectral_biclust	100	300	0.21408040257546448	0.08636535245777158	0.5319275689314231	0.4832642191348189	325.4338381290436
280	5.095126954306353	ecoli_dream5	minimal	spectral_biclust	100	300	0.04841560485349107	0.07054604601562806	0.2747095362171069	0.3043823568837216	325.4338381290436
281	5.3122661409223	ecoli_dream5	interconnected	spectral_biclust	100	300	0.08000779758730264	0.0428324004885056	0.3061841131043323	0.321751157700108	325.4338381290436
282	7.377114383371405	ecoli_dream5	strict	spectral_biclust	100	400	0.20058086950455964	0.08291615235874589	0.5684608291281464	0.47293650221955474	358.382493019104
283	5.036931597409685	ecoli_dream5	minimal	spectral_biclust	100	400	0.04405274519048568	0.07194543335253714	0.2933232315370292	0.2936208756921037	358.382493019104
284	5.094871482302524	ecoli_dream5	interconnected	spectral_biclust	100	400	0.07011759700356343	0.03947524608618053	0.3211652399675927	0.3016770740604268	358.382493019104
285	7.655000489224613	ecoli_dream5	strict	spectral_biclust	100	500	0.20558610206236413	0.08246562779351971	0.6402455672981989	0.4746833262037941	443.74638295173645
286	5.288926675114538	ecoli_dream5	minimal	spectral_biclust	100	500	0.0455160785690723	0.0728980155085591	0.33312387964646845	0.2965294374060652	443.74638295173645
287	4.993200100631435	ecoli_dream5	interconnected	spectral_biclust	100	500	0.06593906808221836	0.036513263986421234	0.3414996087993719	0.2923894422730048	443.74638295173645
288	1.1810103323505527	ecoli_dream5	strict	spectral_biclust	200	10	0.054405890418654644	0.006192621338068716	0.17535900387703526	0.09880555599710493	82.50082302093506
289	2.0730821686725815	ecoli_dream5	minimal	spectral_biclust	200	10	0.03408448473215367	0.016847546055798437	0.182074566755166	0.09010781522399955	82.50082302093506
290	1.695434062949834	ecoli_dream5	interconnected	spectral_biclust	200	10	0.04657597332895204	0.007690373023375477	0.17999226007979383	0.09457573499628619	82.50082302093506
291	2.558115443199676	ecoli_dream5	strict	spectral_biclust	200	20	0.09526628966705024	0.020707809150441136	0.24732979120367843	0.16586791100437898	104.88135814666748
292	2.6515503458639675	ecoli_dream5	minimal	spectral_biclust	200	20	0.036613861798224116	0.02559579847362022	0.1850630891579209	0.12531812720089908	104.88135814666748
293	2.544517259476418	ecoli_dream5	interconnected	spectral_biclust	200	20	0.057732120087135255	0.015051125364320227	0.1975630334047147	0.135681035148923	104.88135814666748
294	4.171321219601099	ecoli_dream5	strict	spectral_biclust	200	50	0.14880118844637666	0.04098918780038347	0.3058338687836398	0.28812286475222304	170.11294198036194
295	3.707105728585656	ecoli_dream5	minimal	spectral_biclust	200	50	0.045534998003457915	0.04171049690337505	0.20055483557374243	0.20824022626710134	170.11294198036194
296	3.844658460981542	ecoli_dream5	interconnected	spectral_biclust	200	50	0.0805982121842649	0.02829177274241459	0.21494244815118418	0.2310178873869633	170.11294198036194
297	6.197157988974919	ecoli_dream5	strict	spectral_biclust	200	100	0.20326168176099305	0.07249053992179431	0.4161594096463624	0.4186537848388989	253.6463339328766
298	4.52360104467615	ecoli_dream5	minimal	spectral_biclust	200	100	0.0532457391529764	0.061707775897522875	0.21707551149210083	0.26422841074886694	253.6463339328766
299	4.933866474575987	ecoli_dream5	interconnected	spectral_biclust	200	100	0.0927679458989347	0.042261900206954486	0.2556740431569052	0.2977344531829233	253.6463339328766
300	7.800681524197675	ecoli_dream5	strict	spectral_biclust	200	200	0.2523383047729434	0.09680763356929586	0.5103448337018935	0.5228121031344573	393.68234395980835
301	5.682152216085916	ecoli_dream5	minimal	spectral_biclust	200	200	0.06479610432256809	0.0768250765025355	0.2801995512449923	0.3302086220236133	393.68234395980835
302	5.966095823627965	ecoli_dream5	interconnected	spectral_biclust	200	200	0.10487684071105319	0.05132274214325599	0.30767868858114195	0.3690908496732543	393.68234395980835
303	7.605217831450679	ecoli_dream5	strict	spectral_biclust	200	300	0.22141391385036638	0.08674206444915916	0.566599460456137	0.4881649149858071	497.4442231655121
304	5.130062007781616	ecoli_dream5	minimal	spectral_biclust	200	300	0.04947598434702495	0.06783026369077405	0.28919712990739477	0.2967299554055398	497.4442231655121
305	5.562685124006442	ecoli_dream5	interconnected	spectral_biclust	200	300	0.08309833385099803	0.04473718632821635	0.3276641593392761	0.3311287215315687	497.4442231655121
306	7.199772662058227	ecoli_dream5	strict	spectral_biclust	200	400	0.19352372506229812	0.0792867571182239	0.5984368723095503	0.4420843494607971	627.94402384758
307	4.883554002216556	ecoli_dream5	minimal	spectral_biclust	200	400	0.044132870412520814	0.06593823505108361	0.28797933720232816	0.28200022029226507	627.94402384758
308	4.854118258288452	ecoli_dream5	interconnected	spectral_biclust	200	400	0.066263381643268	0.037882645489041654	0.31148852174882213	0.2821913589737985	627.94402384758
309	7.561658612968012	ecoli_dream5	strict	spectral_biclust	200	500	0.20283510502244545	0.08657327182293524	0.5797837712907035	0.4828025098269336	795.6414408683777
310	4.702837494472575	ecoli_dream5	minimal	spectral_biclust	200	500	0.03743977399119582	0.06801993607357643	0.30341457981693565	0.2706172435348407	795.6414408683777
311	4.897054330558215	ecoli_dream5	interconnected	spectral_biclust	200	500	0.0628401822788562	0.03891149250141034	0.31601118747294055	0.2871401621809307	795.6414408683777
312	1.275971973237958	ecoli_dream5	strict	spectral_biclust	300	10	0.0613164516366688	0.006800196530254752	0.18494611010685716	0.10422875806668645	118.60381007194519
313	2.2051523881361637	ecoli_dream5	minimal	spectral_biclust	300	10	0.03877527476760421	0.01854535102994789	0.1907449028581624	0.09204814704563986	118.60381007194519
314	1.7611402658476272	ecoli_dream5	interconnected	spectral_biclust	300	10	0.049695587962336384	0.008051784599591145	0.18295123903210225	0.09792599355832426	118.60381007194519
315	2.5522560825351897	ecoli_dream5	strict	spectral_biclust	300	20	0.09454735576331287	0.021204561069313642	0.2429957801878523	0.16352491391530563	143.4828929901123
316	2.435555278279384	ecoli_dream5	minimal	spectral_biclust	300	20	0.03501277615452331	0.021765002447463124	0.1808983558702922	0.1145334026397317	143.4828929901123
317	2.536880697114473	ecoli_dream5	interconnected	spectral_biclust	300	20	0.05725996052971927	0.01541262929334905	0.192957805578168	0.13422239869083782	143.4828929901123
318	4.1626350291638445	ecoli_dream5	strict	spectral_biclust	300	50	0.1448719466845618	0.042978715115300055	0.30779187409923386	0.2761695691848027	205.38690996170044
319	3.3178774374815037	ecoli_dream5	minimal	spectral_biclust	300	50	0.03901558864362474	0.036094807354375154	0.19352863429898917	0.18216909760937947	205.38690996170044
320	3.6320404025245456	ecoli_dream5	interconnected	spectral_biclust	300	50	0.07071080862861655	0.026929519839397918	0.2099803004171956	0.2139873597116399	205.38690996170044
321	6.097450304341635	ecoli_dream5	strict	spectral_biclust	300	100	0.20784840471489094	0.07081263818933961	0.39647712488844017	0.424122882073841	343.8567359447479
322	4.488887157438754	ecoli_dream5	minimal	spectral_biclust	300	100	0.05253741748373712	0.058229193628558114	0.21646454766522835	0.2699440988428591	343.8567359447479
323	5.16496338811617	ecoli_dream5	interconnected	spectral_biclust	300	100	0.1005936567864112	0.04387268178231731	0.25855893198751023	0.3232720743907708	343.8567359447479
324	7.4158693430700415	ecoli_dream5	strict	spectral_biclust	300	200	0.2244270065544485	0.08706458328427272	0.5151895343315992	0.49299265542209864	517.2158389091492
325	5.185360184177128	ecoli_dream5	minimal	spectral_biclust	300	200	0.054574563000567775	0.0706617521656331	0.2579794210195538	0.3152317266950084	517.2158389091492
326	5.500347909447531	ecoli_dream5	interconnected	spectral_biclust	300	200	0.09087264710247571	0.04778436265258989	0.2891895903612332	0.337654932825725	517.2158389091492
327	7.697500582440611	ecoli_dream5	strict	spectral_biclust	300	300	0.2297727333120478	0.09094654931389606	0.5601507974405291	0.4901698705385209	701.7176690101624
328	5.547340493165768	ecoli_dream5	minimal	spectral_biclust	300	300	0.05576986539123999	0.07884691743648589	0.2861232825083418	0.3270610724574343	701.7176690101624
329	5.5279115970856205	ecoli_dream5	interconnected	spectral_biclust	300	300	0.08623634037581489	0.045452158066419966	0.3146945082753266	0.3299263058890682	701.7176690101624
330	7.271046851533038	ecoli_dream5	strict	spectral_biclust	300	400	0.2010920844308777	0.08360453176037172	0.5446720721098233	0.4683115608098408	876.9961051940918
331	4.887590062353994	ecoli_dream5	minimal	spectral_biclust	300	400	0.0441446001851495	0.06508856798285582	0.29006501203293494	0.2829454654852329	876.9961051940918
332	5.113273084404358	ecoli_dream5	interconnected	spectral_biclust	300	400	0.07073635568942023	0.040579159007335996	0.31560810507321113	0.30278627162640376	876.9961051940918
333	7.1730548436928725	ecoli_dream5	strict	spectral_biclust	300	500	0.19204971331876164	0.08072396629427378	0.5665130926786569	0.4522379346691352	1138.8672139644623
334	4.796391283948201	ecoli_dream5	minimal	spectral_biclust	300	500	0.04046199783864983	0.06526989846995788	0.2945911529698293	0.2825215682450918	1138.8672139644623
335	4.9265973488681665	ecoli_dream5	interconnected	spectral_biclust	300	500	0.0670807717489928	0.0383751240100167	0.3070682847283147	0.2950260149663724	1138.8672139644623
336	1.1626386384996434	ecoli_dream5	strict	spectral_biclust	400	10	0.054591141002821274	0.006125551349012002	0.16934293446846013	0.09710480563977548	156.76696705818176
337	2.1248242553195476	ecoli_dream5	minimal	spectral_biclust	400	10	0.03619107048429499	0.018832402992828054	0.18502620429983796	0.08630159474266724	156.76696705818176
338	1.703491836657926	ecoli_dream5	interconnected	spectral_biclust	400	10	0.045955452540538407	0.008097521716008041	0.17606409025267647	0.09161278244951623	156.76696705818176
339	2.5010578561300427	ecoli_dream5	strict	spectral_biclust	400	20	0.09151095072310879	0.020834233709646325	0.23963293213315898	0.15958995668723983	173.38859605789185
340	2.327950160408757	ecoli_dream5	minimal	spectral_biclust	400	20	0.03355307233010088	0.019592531330678162	0.17618827103826998	0.11311383943266912	173.38859605789185
341	2.440581975225005	ecoli_dream5	interconnected	spectral_biclust	400	20	0.05443283887481979	0.014405064879332814	0.18924291867604512	0.1310309957402625	173.38859605789185
342	4.417136340346962	ecoli_dream5	strict	spectral_biclust	400	50	0.1634968418195549	0.044929463422716996	0.31892605461770396	0.2989197766512638	208.5314519405365
343	3.6891235323171894	ecoli_dream5	minimal	spectral_biclust	400	50	0.044045763808024115	0.0404227684945241	0.21141113494813624	0.20295052417050735	208.5314519405365
344	3.8074706551203192	ecoli_dream5	interconnected	spectral_biclust	400	50	0.07825911991468532	0.02791213000115498	0.2208158435384502	0.222105539636345	208.5314519405365
345	5.7820956735723925	ecoli_dream5	strict	spectral_biclust	400	100	0.19290975936033888	0.06573068542765331	0.3971530960404953	0.38777227034964995	433.7965750694275
346	4.730404313460746	ecoli_dream5	minimal	spectral_biclust	400	100	0.05778923099196943	0.06041918915945108	0.22985855268781943	0.27634618207626294	433.7965750694275
347	5.058257417785316	ecoli_dream5	interconnected	spectral_biclust	400	100	0.09685822594361629	0.0414042365708875	0.26143701827227134	0.3144960167113951	433.7965750694275
348	7.687016203771118	ecoli_dream5	strict	spectral_biclust	400	200	0.23731642727947241	0.09083404813743938	0.5391378997626096	0.501891029406366	651.1197719573975
349	5.770379578807922	ecoli_dream5	minimal	spectral_biclust	400	200	0.06570489017201679	0.07751076426088414	0.2849660266416577	0.33642453739535116	651.1197719573975
350	5.848584983544002	ecoli_dream5	interconnected	spectral_biclust	400	200	0.10430726850123184	0.0504795655555628	0.3011361444993711	0.35988950508216194	651.1197719573975
