	F1norm_rprr	TOMDenom	datasetname	deepSplit	detectCutHeight	knownmodules	mergeCutHeight	method	minModuleSize	power	precision	reassignThreshold	recall	recovery	relevance	runningtime
293	4.650094399910284	min	ecoli_colombos	2	0.995	interconnected	0.5	wgcna	5	8.0	0.056308797065826754	1e-06	0.07754842065297718	0.40581598875674146	0.1909356303589019	78.86929702758789
294	4.4754958441271855	min	ecoli_colombos	2	0.995	strict	0.5	wgcna	5	9.0	0.10220499477655202	1e-06	0.10567009781538314	0.4868401000371268	0.1995205711546209	180.2912209033966
295	2.9538929900660587	min	ecoli_colombos	2	0.995	minimal	0.5	wgcna	5	9.0	0.02575205835706828	1e-06	0.05984591187476655	0.29990639240151395	0.11738973253494989	180.2912209033966
296	4.120961301134578	min	ecoli_colombos	2	0.995	interconnected	0.5	wgcna	5	9.0	0.04991826144678504	1e-06	0.07046758426126114	0.3477811992391348	0.17087087984488925	180.2912209033966
297	4.213060618734903	min	ecoli_colombos	2	0.995	strict	0.5	wgcna	5	10.0	0.09403615214583212	1e-06	0.09524497152012322	0.5274728659352524	0.18096306981793783	192.33277916908264
298	2.4862483051626527	min	ecoli_colombos	2	0.995	minimal	0.5	wgcna	5	10.0	0.02126933590098102	1e-06	0.045670040543599244	0.29017151181240647	0.09788627026773977	192.33277916908264
299	3.6796799766180315	min	ecoli_colombos	2	0.995	interconnected	0.5	wgcna	5	10.0	0.04195813169523437	1e-06	0.057200847910005855	0.34625711475031357	0.15191240976439382	192.33277916908264
300	3.5969845599699695	min	ecoli_dream5	2	0.995	strict	0.05	wgcna	5	1.0	0.0890012606572583	1e-06	0.06168297967641303	0.27910112794550923	0.1916448086312513	72.91733407974243
301	2.625375897959307	min	ecoli_dream5	2	0.995	minimal	0.05	wgcna	5	1.0	0.02631902219980469	1e-06	0.04223061686923117	0.1644490667786774	0.12224913441555402	72.91733407974243
302	3.2595997505740018	min	ecoli_dream5	2	0.995	interconnected	0.05	wgcna	5	1.0	0.04645824316486081	1e-06	0.04024678365582014	0.2012082926393196	0.15154410754418216	72.91733407974243
303	3.542890280814466	min	ecoli_dream5	2	0.995	strict	0.05	wgcna	5	2.0	0.09906115339403472	1e-06	0.06787703012279642	0.27526235126125154	0.17701075716309483	82.65066480636597
304	3.0170984396867744	min	ecoli_dream5	2	0.995	minimal	0.05	wgcna	5	2.0	0.03592862050156236	1e-06	0.05257022172393604	0.18382937603602903	0.12632170190223707	82.65066480636597
305	3.6998986396223956	min	ecoli_dream5	2	0.995	interconnected	0.05	wgcna	5	2.0	0.06507430843984248	1e-06	0.051654867340267904	0.21689944108019935	0.16175860747245485	82.65066480636597
306	5.638123889266186	min	ecoli_dream5	2	0.995	strict	0.05	wgcna	5	3.0	0.15925653130007664	1e-06	0.1319898079391688	0.38650885555660963	0.29027942599412765	82.27527403831482
307	4.723548290112802	min	ecoli_dream5	2	0.995	minimal	0.05	wgcna	5	3.0	0.05041580217665387	1e-06	0.08913904325427582	0.29254991703665834	0.20177051772613372	82.27527403831482
308	5.288558096788361	min	ecoli_dream5	2	0.995	interconnected	0.05	wgcna	5	3.0	0.0865036376024182	1e-06	0.08816726262628559	0.3000292510934837	0.2296754012563974	82.27527403831482
309	7.633550179950713	min	ecoli_dream5	2	0.995	strict	0.05	wgcna	5	4.0	0.22417090533997766	1e-06	0.20755286837041015	0.47840708972398577	0.404165273079471	82.10036110877991
310	6.349292301446969	min	ecoli_dream5	2	0.995	minimal	0.05	wgcna	5	4.0	0.0693939203138629	1e-06	0.13733559004218449	0.3457185913546415	0.2829674664721782	82.10036110877991
311	6.858597134349926	min	ecoli_dream5	2	0.995	interconnected	0.05	wgcna	5	4.0	0.11933129479972501	1e-06	0.13262678763089558	0.3441785299120114	0.31324531866249766	82.10036110877991
312	8.063996181682139	min	ecoli_dream5	2	0.995	strict	0.05	wgcna	5	5.0	0.2283430259245284	1e-06	0.21715862979191508	0.49755874483379875	0.43703378671528154	85.83302903175354
313	5.945331118846877	min	ecoli_dream5	2	0.995	minimal	0.05	wgcna	5	5.0	0.06254750510720943	1e-06	0.1289544135650172	0.3116209215075263	0.2797847254444197	85.83302903175354
314	6.571724801826322	min	ecoli_dream5	2	0.995	interconnected	0.05	wgcna	5	5.0	0.11011637957481782	1e-06	0.12286998194482915	0.3230846840361768	0.31156647065395016	85.83302903175354
315	8.565016293865193	min	ecoli_dream5	2	0.995	strict	0.05	wgcna	5	6.0	0.23845655391268675	1e-06	0.23595934460990986	0.5202541519198981	0.4700309069110361	84.46629905700684
316	6.039603828479471	min	ecoli_dream5	2	0.995	minimal	0.05	wgcna	5	6.0	0.06295588087007609	1e-06	0.13079626552521273	0.31515159853735214	0.28716172872294743	84.46629905700684
317	6.819412936049666	min	ecoli_dream5	2	0.995	interconnected	0.05	wgcna	5	6.0	0.11313603811496063	1e-06	0.13322574911780422	0.3272411389772371	0.32847418371258796	84.46629905700684
318	9.022998140625546	min	ecoli_dream5	2	0.995	strict	0.05	wgcna	5	7.0	0.2507871308327048	1e-06	0.2559758930099813	0.5373944876010935	0.5010479109595809	83.6002869606018
319	6.383284588051435	min	ecoli_dream5	2	0.995	minimal	0.05	wgcna	5	7.0	0.06497386460386499	1e-06	0.14147360763365374	0.33143282441723565	0.3074478421204866	83.6002869606018
320	7.176447919508792	min	ecoli_dream5	2	0.995	interconnected	0.05	wgcna	5	7.0	0.11822170618920691	1e-06	0.1428274579498418	0.3379597082538221	0.3515139626811388	83.6002869606018
321	9.406858207957049	min	ecoli_dream5	2	0.995	strict	0.05	wgcna	5	8.0	0.25614891599814354	1e-06	0.27174277537570285	0.583999055471743	0.5036571931945198	75.41053295135498
322	6.166244521049295	min	ecoli_dream5	2	0.995	minimal	0.05	wgcna	5	8.0	0.06001124923605434	1e-06	0.1370721660068985	0.3269559232505165	0.30000540728346214	75.41053295135498
323	6.954835369495768	min	ecoli_dream5	2	0.995	interconnected	0.05	wgcna	5	8.0	0.10806364435170114	1e-06	0.13707442784212523	0.3484686666584991	0.32673959561916094	75.41053295135498
324	9.265954403881619	min	ecoli_dream5	2	0.995	strict	0.05	wgcna	5	9.0	0.24369598075893834	1e-06	0.26379416598008415	0.5904517341187115	0.4906542951357505	59.393141984939575
325	6.069908826740413	min	ecoli_dream5	2	0.995	minimal	0.05	wgcna	5	9.0	0.056213108055914375	1e-06	0.13522118327873098	0.33424778768909996	0.2955322087680488	59.393141984939575
326	7.055912231824192	min	ecoli_dream5	2	0.995	interconnected	0.05	wgcna	5	9.0	0.10355852564450616	1e-06	0.13993261282139866	0.35917822990985165	0.33188729194556443	59.393141984939575
327	9.02538358834749	min	ecoli_dream5	2	0.995	strict	0.05	wgcna	5	10.0	0.23319887327332184	1e-06	0.25946898983184863	0.5695050676001391	0.48285934617214643	44.003217935562134
328	5.998630426330948	min	ecoli_dream5	2	0.995	minimal	0.05	wgcna	5	10.0	0.05204475331629308	1e-06	0.13586843059073458	0.33686744788479633	0.30020207447153624	44.003217935562134
329	6.845597686216077	min	ecoli_dream5	2	0.995	interconnected	0.05	wgcna	5	10.0	0.09615597099688435	1e-06	0.13555537517681907	0.3475495360225986	0.3275309130711494	44.003217935562134
330	3.5969845599699695	min	ecoli_dream5	2	0.995	strict	0.1	wgcna	5	1.0	0.0890012606572583	1e-06	0.06168297967641303	0.27910112794550923	0.1916448086312513	65.26601481437683
331	2.625375897959307	min	ecoli_dream5	2	0.995	minimal	0.1	wgcna	5	1.0	0.02631902219980469	1e-06	0.04223061686923117	0.1644490667786774	0.12224913441555402	65.26601481437683
332	3.2595997505740018	min	ecoli_dream5	2	0.995	interconnected	0.1	wgcna	5	1.0	0.04645824316486081	1e-06	0.04024678365582014	0.2012082926393196	0.15154410754418216	65.26601481437683
333	3.542890280814466	min	ecoli_dream5	2	0.995	strict	0.1	wgcna	5	2.0	0.09906115339403472	1e-06	0.06787703012279642	0.27526235126125154	0.17701075716309483	83.73787903785706
334	3.0170984396867744	min	ecoli_dream5	2	0.995	minimal	0.1	wgcna	5	2.0	0.03592862050156236	1e-06	0.05257022172393604	0.18382937603602903	0.12632170190223707	83.73787903785706
335	3.6998986396223956	min	ecoli_dream5	2	0.995	interconnected	0.1	wgcna	5	2.0	0.06507430843984248	1e-06	0.051654867340267904	0.21689944108019935	0.16175860747245485	83.73787903785706
336	5.638123889266186	min	ecoli_dream5	2	0.995	strict	0.1	wgcna	5	3.0	0.15925653130007664	1e-06	0.1319898079391688	0.38650885555660963	0.29027942599412765	82.61638903617859
337	4.723548290112802	min	ecoli_dream5	2	0.995	minimal	0.1	wgcna	5	3.0	0.05041580217665387	1e-06	0.08913904325427582	0.29254991703665834	0.20177051772613372	82.61638903617859
338	5.288558096788361	min	ecoli_dream5	2	0.995	interconnected	0.1	wgcna	5	3.0	0.0865036376024182	1e-06	0.08816726262628559	0.3000292510934837	0.2296754012563974	82.61638903617859
339	7.633550179950713	min	ecoli_dream5	2	0.995	strict	0.1	wgcna	5	4.0	0.22417090533997766	1e-06	0.20755286837041015	0.47840708972398577	0.404165273079471	82.47061705589294
340	6.349292301446969	min	ecoli_dream5	2	0.995	minimal	0.1	wgcna	5	4.0	0.0693939203138629	1e-06	0.13733559004218449	0.3457185913546415	0.2829674664721782	82.47061705589294
341	6.858597134349926	min	ecoli_dream5	2	0.995	interconnected	0.1	wgcna	5	4.0	0.11933129479972501	1e-06	0.13262678763089558	0.3441785299120114	0.31324531866249766	82.47061705589294
342	8.063996181682139	min	ecoli_dream5	2	0.995	strict	0.1	wgcna	5	5.0	0.2283430259245284	1e-06	0.21715862979191508	0.49755874483379875	0.43703378671528154	84.52635312080383
343	5.945331118846877	min	ecoli_dream5	2	0.995	minimal	0.1	wgcna	5	5.0	0.06254750510720943	1e-06	0.1289544135650172	0.3116209215075263	0.2797847254444197	84.52635312080383
344	6.571724801826322	min	ecoli_dream5	2	0.995	interconnected	0.1	wgcna	5	5.0	0.11011637957481782	1e-06	0.12286998194482915	0.3230846840361768	0.31156647065395016	84.52635312080383
345	8.565016293865193	min	ecoli_dream5	2	0.995	strict	0.1	wgcna	5	6.0	0.23845655391268675	1e-06	0.23595934460990986	0.5202541519198981	0.4700309069110361	80.99268293380737
346	6.039603828479471	min	ecoli_dream5	2	0.995	minimal	0.1	wgcna	5	6.0	0.06295588087007609	1e-06	0.13079626552521273	0.31515159853735214	0.28716172872294743	80.99268293380737
347	6.819412936049666	min	ecoli_dream5	2	0.995	interconnected	0.1	wgcna	5	6.0	0.11313603811496063	1e-06	0.13322574911780422	0.3272411389772371	0.32847418371258796	80.99268293380737
348	9.022998140625546	min	ecoli_dream5	2	0.995	strict	0.1	wgcna	5	7.0	0.2507871308327048	1e-06	0.2559758930099813	0.5373944876010935	0.5010479109595809	80.90786910057068
349	6.383284588051435	min	ecoli_dream5	2	0.995	minimal	0.1	wgcna	5	7.0	0.06497386460386499	1e-06	0.14147360763365374	0.33143282441723565	0.3074478421204866	80.90786910057068
350	7.176447919508792	min	ecoli_dream5	2	0.995	interconnected	0.1	wgcna	5	7.0	0.11822170618920691	1e-06	0.1428274579498418	0.3379597082538221	0.3515139626811388	80.90786910057068
351	9.406858207957049	min	ecoli_dream5	2	0.995	strict	0.1	wgcna	5	8.0	0.25614891599814354	1e-06	0.27174277537570285	0.583999055471743	0.5036571931945198	73.12309408187866
352	6.166244521049295	min	ecoli_dream5	2	0.995	minimal	0.1	wgcna	5	8.0	0.06001124923605434	1e-06	0.1370721660068985	0.3269559232505165	0.30000540728346214	73.12309408187866
353	6.954835369495768	min	ecoli_dream5	2	0.995	interconnected	0.1	wgcna	5	8.0	0.10806364435170114	1e-06	0.13707442784212523	0.3484686666584991	0.32673959561916094	73.12309408187866
354	9.350993859537699	min	ecoli_dream5	2	0.995	strict	0.1	wgcna	5	9.0	0.24688267645679296	1e-06	0.26328345626112626	0.601437997995519	0.49210262719878445	59.962278842926025
355	6.102104752666953	min	ecoli_dream5	2	0.995	minimal	0.1	wgcna	5	9.0	0.0571088664921615	1e-06	0.13479914492996534	0.3375794802115887	0.29440369342370976	59.962278842926025
356	7.1190523863402015	min	ecoli_dream5	2	0.995	interconnected	0.1	wgcna	5	9.0	0.10563786107653576	1e-06	0.13940715152080202	0.36394194279482034	0.3333915715111976	59.962278842926025
357	9.073222888510646	min	ecoli_dream5	2	0.995	strict	0.1	wgcna	5	10.0	0.23471074556598062	1e-06	0.2584603578859023	0.5785831780874373	0.4819532345428136	47.68500804901123
358	6.028202015666164	min	ecoli_dream5	2	0.995	minimal	0.1	wgcna	5	10.0	0.052832636449475355	1e-06	0.13525643844240612	0.3398064528796077	0.2991385457915039	47.68500804901123
359	6.869858129333935	min	ecoli_dream5	2	0.995	interconnected	0.1	wgcna	5	10.0	0.09720627484487109	1e-06	0.13467954536059437	0.350575102316014	0.3270976777544276	47.68500804901123
360	3.4833393520993585	min	ecoli_dream5	2	0.995	strict	0.15000000000000002	wgcna	5	1.0	0.08684330669548597	1e-06	0.059826670204324306	0.2766396524649985	0.18227916950140108	79.35580492019653
361	2.8416518481391413	min	ecoli_dream5	2	0.995	minimal	0.15000000000000002	wgcna	5	1.0	0.031241782266835744	1e-06	0.051128977391655	0.16909354746017374	0.12477850833890641	79.35580492019653
362	3.423204926172673	min	ecoli_dream5	2	0.995	interconnected	0.15000000000000002	wgcna	5	1.0	0.05243696809704243	1e-06	0.044852036744178876	0.20776722520733185	0.15441406607813865	79.35580492019653
363	3.542890280814466	min	ecoli_dream5	2	0.995	strict	0.15000000000000002	wgcna	5	2.0	0.09906115339403472	1e-06	0.06787703012279642	0.27526235126125154	0.17701075716309483	80.7706069946289
364	3.0170984396867744	min	ecoli_dream5	2	0.995	minimal	0.15000000000000002	wgcna	5	2.0	0.03592862050156236	1e-06	0.05257022172393604	0.18382937603602903	0.12632170190223707	80.7706069946289
365	3.6998986396223956	min	ecoli_dream5	2	0.995	interconnected	0.15000000000000002	wgcna	5	2.0	0.06507430843984248	1e-06	0.051654867340267904	0.21689944108019935	0.16175860747245485	80.7706069946289
366	5.638123889266186	min	ecoli_dream5	2	0.995	strict	0.15000000000000002	wgcna	5	3.0	0.15925653130007664	1e-06	0.1319898079391688	0.38650885555660963	0.29027942599412765	82.04634809494019
367	4.723548290112802	min	ecoli_dream5	2	0.995	minimal	0.15000000000000002	wgcna	5	3.0	0.05041580217665387	1e-06	0.08913904325427582	0.29254991703665834	0.20177051772613372	82.04634809494019
368	5.288558096788361	min	ecoli_dream5	2	0.995	interconnected	0.15000000000000002	wgcna	5	3.0	0.0865036376024182	1e-06	0.08816726262628559	0.3000292510934837	0.2296754012563974	82.04634809494019
369	7.681854774523973	min	ecoli_dream5	2	0.995	strict	0.15000000000000002	wgcna	5	4.0	0.2254149653660262	1e-06	0.2073687021252327	0.48708128211860063	0.4034866347986896	89.32036900520325
370	6.386192887252097	min	ecoli_dream5	2	0.995	minimal	0.15000000000000002	wgcna	5	4.0	0.06985141164145559	1e-06	0.13727554062420785	0.3515104306454637	0.2825089332246757	89.32036900520325
371	6.895250391843852	min	ecoli_dream5	2	0.995	interconnected	0.15000000000000002	wgcna	5	4.0	0.12007343686794768	1e-06	0.1324700384895085	0.35022360066023595	0.3119127791326901	89.32036900520325
372	8.139818067160041	min	ecoli_dream5	2	0.995	strict	0.15000000000000002	wgcna	5	5.0	0.23063746060124612	1e-06	0.21838541789968813	0.507876090458244	0.4371970730300536	91.4912338256836
373	5.996422356881475	min	ecoli_dream5	2	0.995	minimal	0.15000000000000002	wgcna	5	5.0	0.06343191890540932	1e-06	0.12942173726675468	0.3166507916694608	0.27979232173473756	91.4912338256836
374	6.6223090836731116	min	ecoli_dream5	2	0.995	interconnected	0.15000000000000002	wgcna	5	5.0	0.11164157550497218	1e-06	0.12323980799041713	0.32897928495213413	0.31069945929242443	91.4912338256836
375	8.642229946368113	min	ecoli_dream5	2	0.995	strict	0.15000000000000002	wgcna	5	6.0	0.24113664141487143	1e-06	0.2373427598084763	0.5306086224799675	0.46984316247373964	86.74993991851807
376	6.0926473489055315	min	ecoli_dream5	2	0.995	minimal	0.15000000000000002	wgcna	5	6.0	0.06392802641762797	1e-06	0.13130731979810392	0.3201692609331685	0.28708018539802793	86.74993991851807
377	6.880200511649634	min	ecoli_dream5	2	0.995	interconnected	0.15000000000000002	wgcna	5	6.0	0.1151397601744215	1e-06	0.1336988847105644	0.3329566745049567	0.3282497879382612	86.74993991851807
378	9.132050170635353	min	ecoli_dream5	2	0.995	strict	0.15000000000000002	wgcna	5	7.0	0.25400174342309595	1e-06	0.255293505653708	0.5546059652755183	0.49967839595308344	91.99171710014343
379	6.485552922458698	min	ecoli_dream5	2	0.995	minimal	0.15000000000000002	wgcna	5	7.0	0.06683326702563973	1e-06	0.14214935447415875	0.34015272251216655	0.30807255558028934	91.99171710014343
380	7.246526464903035	min	ecoli_dream5	2	0.995	interconnected	0.15000000000000002	wgcna	5	7.0	0.12044701787178273	1e-06	0.14186415473343386	0.3466486263325116	0.3497880617777172	91.99171710014343
381	9.344039120845038	min	ecoli_dream5	2	0.995	strict	0.15000000000000002	wgcna	5	8.0	0.25515875075882194	1e-06	0.26108348272347265	0.5993796400899895	0.489914266672049	85.65279603004456
382	6.166378682425228	min	ecoli_dream5	2	0.995	minimal	0.15000000000000002	wgcna	5	8.0	0.06134906651215926	1e-06	0.1336780071868861	0.331861435083767	0.29385951740411054	85.65279603004456
383	6.765170087910239	min	ecoli_dream5	2	0.995	interconnected	0.15000000000000002	wgcna	5	8.0	0.10688180178958903	1e-06	0.12916576331117893	0.3483276478429821	0.310820844090159	85.65279603004456
384	9.104629816555722	min	ecoli_dream5	2	0.995	strict	0.15000000000000002	wgcna	5	9.0	0.24013677862390306	1e-06	0.24526901867055662	0.6199806806914439	0.4627209308760528	68.04465889930725
385	6.171198919508301	min	ecoli_dream5	2	0.995	minimal	0.15000000000000002	wgcna	5	9.0	0.05854321876297381	1e-06	0.13175987640275932	0.3534871342629302	0.28937418136197873	68.04465889930725
386	7.010851961840609	min	ecoli_dream5	2	0.995	interconnected	0.15000000000000002	wgcna	5	9.0	0.10447636049309451	1e-06	0.13061971875549974	0.3781449416466821	0.3165648280249806	68.04465889930725
387	8.837970121497776	min	ecoli_dream5	2	0.995	strict	0.15000000000000002	wgcna	5	10.0	0.22777165380825062	1e-06	0.24093084642186255	0.5962205971302155	0.4535312358498156	49.99155282974243
388	6.123358226974435	min	ecoli_dream5	2	0.995	minimal	0.15000000000000002	wgcna	5	10.0	0.054340599237228386	1e-06	0.13324502245807024	0.3576749794578004	0.29474381297066177	49.99155282974243
389	6.766251739745322	min	ecoli_dream5	2	0.995	interconnected	0.15000000000000002	wgcna	5	10.0	0.09630933651188224	1e-06	0.12623116451488597	0.36339369058278154	0.31087141767891346	49.99155282974243
390	3.355048456427967	min	ecoli_dream5	2	0.995	strict	0.2	wgcna	5	1.0	0.08595557758263309	1e-06	0.05747411259706138	0.26665771380963654	0.1745088095387747	75.8852059841156
391	2.7876509550451414	min	ecoli_dream5	2	0.995	minimal	0.2	wgcna	5	1.0	0.03156632193512707	1e-06	0.04903096081767295	0.166043111818473	0.1213048615809763	75.8852059841156
392	3.279634435612212	min	ecoli_dream5	2	0.995	interconnected	0.2	wgcna	5	1.0	0.05178079326392294	1e-06	0.0427812099804111	0.19917962593417468	0.14682583938235638	75.8852059841156
393	3.542890280814466	min	ecoli_dream5	2	0.995	strict	0.2	wgcna	5	2.0	0.09906115339403472	1e-06	0.06787703012279642	0.27526235126125154	0.17701075716309483	80.04702496528625
394	3.0170984396867744	min	ecoli_dream5	2	0.995	minimal	0.2	wgcna	5	2.0	0.03592862050156236	1e-06	0.05257022172393604	0.18382937603602903	0.12632170190223707	80.04702496528625
395	3.6998986396223956	min	ecoli_dream5	2	0.995	interconnected	0.2	wgcna	5	2.0	0.06507430843984248	1e-06	0.051654867340267904	0.21689944108019935	0.16175860747245485	80.04702496528625
396	5.511429705908523	min	ecoli_dream5	2	0.995	strict	0.2	wgcna	5	3.0	0.15591000305005118	1e-06	0.1294466942940164	0.3876038661889844	0.27817631480535626	89.75741600990295
397	4.914696960149164	min	ecoli_dream5	2	0.995	minimal	0.2	wgcna	5	3.0	0.05523858023243731	1e-06	0.0967999447502408	0.3006057670961399	0.20332498606935617	89.75741600990295
398	5.447777431333909	min	ecoli_dream5	2	0.995	interconnected	0.2	wgcna	5	3.0	0.09367017276326148	1e-06	0.09308481440353343	0.3083287283939527	0.23262158473031702	89.75741600990295
399	7.515887043112424	min	ecoli_dream5	2	0.995	strict	0.2	wgcna	5	4.0	0.2180087287558051	1e-06	0.20286728034431106	0.4959935662773388	0.38326241066164746	88.64910197257996
400	6.577707136162391	min	ecoli_dream5	2	0.995	minimal	0.2	wgcna	5	4.0	0.07664026324052155	1e-06	0.14437868525282013	0.36082370535961666	0.2804349718244939	88.64910197257996
401	7.034211052686913	min	ecoli_dream5	2	0.995	interconnected	0.2	wgcna	5	4.0	0.12750932748483115	1e-06	0.13607400080214005	0.36321863622062517	0.3100886892359727	88.64910197257996
402	7.924854889911359	min	ecoli_dream5	2	0.995	strict	0.2	wgcna	5	5.0	0.22035822052883894	1e-06	0.20411172111359077	0.5154788022687304	0.41672324672037325	101.37648487091064
403	5.930996698060948	min	ecoli_dream5	2	0.995	minimal	0.2	wgcna	5	5.0	0.063167865411576	1e-06	0.1223036393583811	0.32289490068304494	0.27220734743606856	101.37648487091064
404	6.328987132811011	min	ecoli_dream5	2	0.995	interconnected	0.2	wgcna	5	5.0	0.10576807280062112	1e-06	0.1126965068289006	0.32753662692200397	0.28989101457058625	101.37648487091064
405	7.984804732860134	min	ecoli_dream5	2	0.995	strict	0.2	wgcna	5	6.0	0.21836244016841025	1e-06	0.2070614579383479	0.5259250839379045	0.416539948889766	100.47659707069397
406	6.210609631002778	min	ecoli_dream5	2	0.995	minimal	0.2	wgcna	5	6.0	0.06720874724720292	1e-06	0.12990761144906937	0.3403188338594824	0.27964711945236176	100.47659707069397
407	6.824803179281187	min	ecoli_dream5	2	0.995	interconnected	0.2	wgcna	5	6.0	0.11526593265175805	1e-06	0.12568722967773438	0.3515820916035173	0.31039407282214093	100.47659707069397
408	8.492826074804546	min	ecoli_dream5	2	0.995	strict	0.2	wgcna	5	7.0	0.2333323137263085	1e-06	0.2207054059554881	0.5595462924997443	0.44228050249962053	99.06462287902832
409	6.404568475612259	min	ecoli_dream5	2	0.995	minimal	0.2	wgcna	5	7.0	0.06825132690015887	1e-06	0.13401234798004635	0.3541617573237828	0.2887844428947018	99.06462287902832
410	6.965212986069616	min	ecoli_dream5	2	0.995	interconnected	0.2	wgcna	5	7.0	0.11583015018276469	1e-06	0.12877345642830326	0.35896648147231397	0.3176709965685242	99.06462287902832
411	9.13823006744429	min	ecoli_dream5	2	0.995	strict	0.2	wgcna	5	8.0	0.24856904900666585	1e-06	0.24885739689779576	0.6093323530313104	0.46761907312296463	99.13129186630249
412	6.2503818785643395	min	ecoli_dream5	2	0.995	minimal	0.2	wgcna	5	8.0	0.0654383963876819	1e-06	0.13197928658088312	0.34558820675067115	0.2840820041893981	99.13129186630249
413	6.746194668330222	min	ecoli_dream5	2	0.995	interconnected	0.2	wgcna	5	8.0	0.10806214672697008	1e-06	0.12355010135544689	0.36518593394280985	0.2987608184323436	99.13129186630249
414	9.018096316831718	min	ecoli_dream5	2	0.995	strict	0.2	wgcna	5	9.0	0.2366387074042342	1e-06	0.23784845799454263	0.6329268422423274	0.45090317570865185	78.81439304351807
415	6.242186241603139	min	ecoli_dream5	2	0.995	minimal	0.2	wgcna	5	9.0	0.0619260112358638	1e-06	0.13066869330760295	0.367154065598801	0.2800060750294186	78.81439304351807
416	6.983146542017294	min	ecoli_dream5	2	0.995	interconnected	0.2	wgcna	5	9.0	0.10540025729957885	1e-06	0.1261472897109164	0.3936434009432996	0.3054037161566216	78.81439304351807
417	8.780012269719021	min	ecoli_dream5	2	0.995	strict	0.2	wgcna	5	10.0	0.2257692406545268	1e-06	0.23142055454405874	0.617150409589123	0.4405502067258904	56.14805579185486
418	6.274129672636852	min	ecoli_dream5	2	0.995	minimal	0.2	wgcna	5	10.0	0.05916085729338808	1e-06	0.13095447801103544	0.38200286979823167	0.2836399899174247	56.14805579185486
419	6.825576109181105	min	ecoli_dream5	2	0.995	interconnected	0.2	wgcna	5	10.0	0.09880166003659885	1e-06	0.12002900272456017	0.39148013201632204	0.3000979465624124	56.14805579185486
420	3.3287023444430535	min	ecoli_dream5	2	0.995	strict	0.25	wgcna	5	1.0	0.0860830605530253	1e-06	0.05763616088745192	0.2590164693356998	0.17456156885079324	88.676922082901
421	2.784651428187749	min	ecoli_dream5	2	0.995	minimal	0.25	wgcna	5	1.0	0.03157961754783775	1e-06	0.04896800422612917	0.16545522234169463	0.1213048615809763	88.676922082901
422	3.2764720845512083	min	ecoli_dream5	2	0.995	interconnected	0.25	wgcna	5	1.0	0.05180452119868352	1e-06	0.04276009273747834	0.19857866439571312	0.14682583938235638	88.676922082901
423	3.542890280814466	min	ecoli_dream5	2	0.995	strict	0.25	wgcna	5	2.0	0.09906115339403472	1e-06	0.06787703012279642	0.27526235126125154	0.17701075716309483	81.84367895126343
424	3.0170984396867744	min	ecoli_dream5	2	0.995	minimal	0.25	wgcna	5	2.0	0.03592862050156236	1e-06	0.05257022172393604	0.18382937603602903	0.12632170190223707	81.84367895126343
425	3.6998986396223956	min	ecoli_dream5	2	0.995	interconnected	0.25	wgcna	5	2.0	0.06507430843984248	1e-06	0.051654867340267904	0.21689944108019935	0.16175860747245485	81.84367895126343
426	5.306553607735082	min	ecoli_dream5	2	0.995	strict	0.25	wgcna	5	3.0	0.1508778785234786	1e-06	0.12446230510508847	0.3838127784033346	0.2624490282156017	88.953861951828
427	4.516857661323915	min	ecoli_dream5	2	0.995	minimal	0.25	wgcna	5	3.0	0.052962633449951654	1e-06	0.0882690672167878	0.28778320895822374	0.17866192942316797	88.953861951828
428	5.28793781743491	min	ecoli_dream5	2	0.995	interconnected	0.25	wgcna	5	3.0	0.09128363280412145	1e-06	0.08962437097437526	0.3029013124156571	0.2240078349989586	88.953861951828
429	7.410403625190577	min	ecoli_dream5	2	0.995	strict	0.25	wgcna	5	4.0	0.21341696500647866	1e-06	0.19351287504960984	0.5159782814970144	0.3662998922571092	95.01680088043213
430	6.143705923077911	min	ecoli_dream5	2	0.995	minimal	0.25	wgcna	5	4.0	0.07416448681652672	1e-06	0.1295377553986618	0.35732375843003406	0.24928528103142955	95.01680088043213
431	6.836561330638348	min	ecoli_dream5	2	0.995	interconnected	0.25	wgcna	5	4.0	0.12388807863100851	1e-06	0.12885034138745993	0.3665022936597991	0.29389609762655405	95.01680088043213
432	7.6626349315767115	min	ecoli_dream5	2	0.995	strict	0.25	wgcna	5	5.0	0.22188901757766621	1e-06	0.20129368625818456	0.5244230927764795	0.3825865102195458	101.70153307914734
433	5.875166173295729	min	ecoli_dream5	2	0.995	minimal	0.25	wgcna	5	5.0	0.06672000406733734	1e-06	0.12262851921747446	0.3418613286836459	0.2462253412062839	101.70153307914734
434	6.5632674115699725	min	ecoli_dream5	2	0.995	interconnected	0.25	wgcna	5	5.0	0.11699491396553231	1e-06	0.11988526997223048	0.3584688197905547	0.28107032944389476	101.70153307914734
435	7.786688005188388	min	ecoli_dream5	2	0.995	strict	0.25	wgcna	5	6.0	0.21850852653890498	1e-06	0.20210160172089375	0.5365094782241738	0.3903543473889293	98.89755487442017
436	6.0429405335499355	min	ecoli_dream5	2	0.995	minimal	0.25	wgcna	5	6.0	0.06847741591132284	1e-06	0.12327124548817159	0.35790072722404914	0.251987048939866	98.89755487442017
