	F1norm_rprr	datasetname	delta	dismethod	knownmodules	method	precision	recall	recovery	relevance	rho	runningtime
380	0.0	ecoli_colombos	0.8	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	14.0	0.0
381	0.0	ecoli_colombos	0.8	1-cor	strict	dclust	0.0	0.0	0.0	0.0	15.0	0.0
382	0.0	ecoli_colombos	0.8	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	15.0	0.0
383	0.0	ecoli_colombos	0.8	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	15.0	0.0
384	2.933494793846868	ecoli_dream5	0.1	1-cor	strict	dclust	0.04449452234561046	0.06307846318734579	0.5027304633535932	0.12099377850288945	0.5	36.947691917419434
385	1.2470735293610262	ecoli_dream5	0.1	1-cor	minimal	dclust	0.00496885142420682	0.02531072702541152	0.23309188464804842	0.09709482887417785	0.5	36.947691917419434
386	1.4373044002669684	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.007970468431743963	0.019737449256561165	0.20149045536328897	0.06984083689620747	0.5	36.947691917419434
387	3.1110812975634174	ecoli_dream5	0.1	1-cor	strict	dclust	0.04676813232859035	0.06670294328241412	0.47855687776359024	0.13240471324715752	1.0	38.76177978515625
388	1.462150645387867	ecoli_dream5	0.1	1-cor	minimal	dclust	0.006259156473473114	0.02742369883304686	0.2322843277175613	0.1063044783886552	1.0	38.76177978515625
389	1.6813172804944263	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.009793245223183181	0.02239428279184973	0.21546283146296544	0.08187137747414101	1.0	38.76177978515625
390	3.5023422533487554	ecoli_dream5	0.1	1-cor	strict	dclust	0.051898494339681155	0.07737845315578495	0.403800914623673	0.16386233864198096	2.0	38.87781310081482
391	2.010059631898041	ecoli_dream5	0.1	1-cor	minimal	dclust	0.009609814749882857	0.03883208173404101	0.22858538844149895	0.13516090021445798	2.0	38.87781310081482
392	2.083197164659203	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.012808413049700797	0.0304723964621759	0.19544174232272227	0.10836051469857236	2.0	38.87781310081482
393	4.357040046274977	ecoli_dream5	0.1	1-cor	strict	dclust	0.06862395620300207	0.09982293314928456	0.4377505344082531	0.21012209740173973	3.0	41.44698715209961
394	2.6200768120917655	ecoli_dream5	0.1	1-cor	minimal	dclust	0.013660770218182149	0.05123781645689701	0.22593886398306787	0.1797652880374368	3.0	41.44698715209961
395	2.6660294994635683	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.019678210447868674	0.040812614935379334	0.2041824848447449	0.13473993961248001	3.0	41.44698715209961
396	5.225224448602407	ecoli_dream5	0.1	1-cor	strict	dclust	0.09334009981400235	0.12517266731904675	0.42188541725972256	0.2695958027087784	4.0	39.425045013427734
397	2.9527340478514685	ecoli_dream5	0.1	1-cor	minimal	dclust	0.016641126410755356	0.06033657051371433	0.22160068378814707	0.19489158301683057	4.0	39.425045013427734
398	3.179460256389531	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.02609110731219524	0.05041083337095297	0.21586717227050928	0.16163475951619186	4.0	39.425045013427734
399	5.336924980413809	ecoli_dream5	0.1	1-cor	strict	dclust	0.10096761031347852	0.12749373042442358	0.408736884766633	0.28008962986927216	5.0	40.121594190597534
400	3.2166295049894407	ecoli_dream5	0.1	1-cor	minimal	dclust	0.019569953104075794	0.06433276658153401	0.2173796153391945	0.20955778895141886	5.0	40.121594190597534
401	3.51947272570746	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.03173837119031865	0.05502239617954569	0.22654012800118412	0.17729276164478222	5.0	40.121594190597534
402	4.997193319950165	ecoli_dream5	0.1	1-cor	strict	dclust	0.09730931544930498	0.11235900794824574	0.3590050178024713	0.27660061827568544	6.0	40.83350896835327
403	3.1961831543621955	ecoli_dream5	0.1	1-cor	minimal	dclust	0.020466103158871995	0.06061359179976065	0.21115999575362582	0.20265826452780514	6.0	40.83350896835327
404	3.7267358780862656	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.035677150365760905	0.05916920351779128	0.22604882147743421	0.18987698040719903	6.0	40.83350896835327
405	5.376849465766037	ecoli_dream5	0.1	1-cor	strict	dclust	0.10803672529900557	0.12085355863469516	0.3812760630620223	0.29766604840544303	7.0	41.578808069229126
406	3.4627715520204467	ecoli_dream5	0.1	1-cor	minimal	dclust	0.024362177708473064	0.0636372275757964	0.21873921716340333	0.2061813632301984	7.0	41.578808069229126
407	4.119897380679113	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.042526754851855635	0.06500536431498204	0.2380246049643241	0.2111780313926354	7.0	41.578808069229126
408	5.156846288819045	ecoli_dream5	0.1	1-cor	strict	dclust	0.10166106020311348	0.11656445213376754	0.3805741221921058	0.2782369247546732	8.0	40.91884899139404
409	3.308588287152303	ecoli_dream5	0.1	1-cor	minimal	dclust	0.022651947337718064	0.0602744388586296	0.21853239957527756	0.19609538727763237	8.0	40.91884899139404
410	3.8835481761910158	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.03859930931645942	0.060088524589891015	0.23537720296296166	0.19584443263356124	8.0	40.91884899139404
411	4.823711959341616	ecoli_dream5	0.1	1-cor	strict	dclust	0.09344861118242567	0.10619174132315005	0.3591025391959793	0.26195546610475345	9.0	40.52669286727905
412	3.006897735545944	ecoli_dream5	0.1	1-cor	minimal	dclust	0.019058499873983437	0.05568444363951382	0.20999579545891575	0.18574196200272045	9.0	40.52669286727905
413	3.5263841536205227	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.03429644254216776	0.0535004071208234	0.2194095634230419	0.17707518957078053	9.0	40.52669286727905
414	4.752063584735167	ecoli_dream5	0.1	1-cor	strict	dclust	0.09300913737412059	0.10779621884236794	0.35428063168308016	0.25484706309724	10.0	40.32986402511597
415	3.0227020772433373	ecoli_dream5	0.1	1-cor	minimal	dclust	0.019295508410509032	0.055972001816889695	0.2104558106737748	0.18544558396398333	10.0	40.32986402511597
416	3.5678283067936536	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.03513234215476698	0.05460421068771055	0.2220923363423662	0.1774819103131318	10.0	40.32986402511597
417	0.0	ecoli_dream5	0.1	1-cor	strict	dclust	0.0	0.0	0.0	0.0	11.0	0.0
418	0.0	ecoli_dream5	0.1	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	11.0	0.0
419	0.0	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	11.0	0.0
420	0.0	ecoli_dream5	0.1	1-cor	strict	dclust	0.0	0.0	0.0	0.0	12.0	0.0
421	0.0	ecoli_dream5	0.1	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	12.0	0.0
422	0.0	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	12.0	0.0
423	0.0	ecoli_dream5	0.1	1-cor	strict	dclust	0.0	0.0	0.0	0.0	13.0	0.0
424	0.0	ecoli_dream5	0.1	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	13.0	0.0
425	0.0	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	13.0	0.0
426	0.0	ecoli_dream5	0.1	1-cor	strict	dclust	0.0	0.0	0.0	0.0	14.0	0.0
427	0.0	ecoli_dream5	0.1	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	14.0	0.0
428	0.0	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	14.0	0.0
429	0.0	ecoli_dream5	0.1	1-cor	strict	dclust	0.0	0.0	0.0	0.0	15.0	0.0
430	0.0	ecoli_dream5	0.1	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	15.0	0.0
431	0.0	ecoli_dream5	0.1	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	15.0	0.0
432	4.4696163679549565	ecoli_dream5	0.2	1-cor	strict	dclust	0.0854158707950932	0.08766100053069086	0.4618911068143746	0.20836660570700852	0.5	42.992981910705566
433	2.638345230403472	ecoli_dream5	0.2	1-cor	minimal	dclust	0.017597882305479484	0.04520815434742681	0.2719647408298328	0.1239603233989864	0.5	42.992981910705566
434	3.261131138157936	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.03199953289347106	0.03984109943983473	0.27918207328743366	0.14283272745323225	0.5	42.992981910705566
435	4.613815622476967	ecoli_dream5	0.2	1-cor	strict	dclust	0.08937403816146823	0.09039234048142497	0.46177788218846744	0.21752345518826666	1.0	44.67445087432861
436	2.9811330800752605	ecoli_dream5	0.2	1-cor	minimal	dclust	0.022212536042853948	0.04901803019459124	0.2671992715910087	0.13754790082507293	1.0	44.67445087432861
437	3.575857830741249	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.03693451743535835	0.044319406386134824	0.28718129038452467	0.15769788601417226	1.0	44.67445087432861
438	4.7576432337211285	ecoli_dream5	0.2	1-cor	strict	dclust	0.09622038034489994	0.10022345414333966	0.4161389906179824	0.23290828505640204	2.0	40.51214003562927
439	3.390885572716945	ecoli_dream5	0.2	1-cor	minimal	dclust	0.027630045223647138	0.05983987023884036	0.24510390069445576	0.1601519151826394	2.0	40.51214003562927
440	3.8370051275504045	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.04240012127749607	0.0527870852690618	0.26178390278515024	0.17542035264928726	2.0	40.51214003562927
441	5.075621212356339	ecoli_dream5	0.2	1-cor	strict	dclust	0.10682552038047759	0.10995855196535381	0.4153233256516284	0.2536515813874435	3.0	39.64063000679016
442	3.5361742171503088	ecoli_dream5	0.2	1-cor	minimal	dclust	0.029566287175140413	0.06435174327107122	0.22987179006206435	0.17420450468267284	3.0	39.64063000679016
443	4.003690194480249	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.04761495183871494	0.057112921814472487	0.25365901995619444	0.18511166071334803	3.0	39.64063000679016
444	5.264261900385135	ecoli_dream5	0.2	1-cor	strict	dclust	0.11894264603906311	0.11764004316187324	0.4007187997495528	0.2682038902918839	4.0	38.97907114028931
445	3.5969759613031793	ecoli_dream5	0.2	1-cor	minimal	dclust	0.03132403848434155	0.0679873025995501	0.22483174471913503	0.1743438429205708	4.0	38.97907114028931
446	3.9452548402608483	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.049614273346047434	0.05778166724941911	0.24515154164635472	0.17977682623980923	4.0	38.97907114028931
447	5.380504712568185	ecoli_dream5	0.2	1-cor	strict	dclust	0.12564556637072	0.11824486254871018	0.40881298975220515	0.27337570506452347	5.0	40.17126703262329
448	3.850314803837083	ecoli_dream5	0.2	1-cor	minimal	dclust	0.03435445160057052	0.07060891249193543	0.23503982438104593	0.18867894102851804	5.0	40.17126703262329
449	4.241458678116614	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.05490520427085514	0.05994415314314579	0.2636016752633266	0.19343229739582743	5.0	40.17126703262329
450	4.408938633167665	ecoli_dream5	0.2	1-cor	strict	dclust	0.10684390812765773	0.0849214948050041	0.3358432265570538	0.23009484425884247	6.0	40.992817878723145
451	3.60217799965427	ecoli_dream5	0.2	1-cor	minimal	dclust	0.036378467533298174	0.06181020363688178	0.22229046863646915	0.164651679011014	6.0	40.992817878723145
452	4.080565632748193	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.05814888233235264	0.0559635172907679	0.2510728093536453	0.18341944776714658	6.0	40.992817878723145
453	4.4337879367784785	ecoli_dream5	0.2	1-cor	strict	dclust	0.10792810573329133	0.08224059018587934	0.34315571497815994	0.23138335791699938	7.0	40.13410401344299
454	3.5806586112307723	ecoli_dream5	0.2	1-cor	minimal	dclust	0.037150476371435696	0.05926569590002961	0.22333006760993504	0.1618841033508066	7.0	40.13410401344299
455	4.0771515752050025	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.05954406198731169	0.05369099502431535	0.24789039710704255	0.18597759359492982	7.0	40.13410401344299
456	4.129201342745776	ecoli_dream5	0.2	1-cor	strict	dclust	0.09951868394690137	0.07370497251033598	0.34027516886632325	0.21003817557393525	8.0	39.58878302574158
457	3.3500997097285525	ecoli_dream5	0.2	1-cor	minimal	dclust	0.03463370348563496	0.05403873002149411	0.22208256214815733	0.14694731631949898	8.0	39.58878302574158
458	3.710827336815583	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.05371681809141605	0.04585209626442738	0.24243611265967205	0.16481859451931943	8.0	39.58878302574158
459	3.7406956213609637	ecoli_dream5	0.2	1-cor	strict	dclust	0.09155758894716874	0.06448959582065665	0.30842894401916066	0.19170660258849584	9.0	42.9905469417572
460	3.057876229295614	ecoli_dream5	0.2	1-cor	minimal	dclust	0.03187024227974108	0.04904454575923267	0.1977724642310426	0.1360180304719779	9.0	42.9905469417572
461	3.305287397665682	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.04963498425775184	0.03947114674138156	0.21504863147550415	0.14742776425275902	9.0	42.9905469417572
462	3.5507462515952266	ecoli_dream5	0.2	1-cor	strict	dclust	0.08561010292925521	0.06046298012746374	0.3148947147577282	0.175684897796674	10.0	40.992839097976685
463	2.8151508696782597	ecoli_dream5	0.2	1-cor	minimal	dclust	0.02937419164364526	0.04246422320300124	0.19408160936406824	0.12291093892704692	10.0	40.992839097976685
464	3.0214176731282447	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.04489233978182164	0.03347644012952908	0.21032378631466547	0.13301084037625502	10.0	40.992839097976685
465	0.0	ecoli_dream5	0.2	1-cor	strict	dclust	0.0	0.0	0.0	0.0	11.0	0.0
466	0.0	ecoli_dream5	0.2	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	11.0	0.0
467	0.0	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	11.0	0.0
468	0.0	ecoli_dream5	0.2	1-cor	strict	dclust	0.0	0.0	0.0	0.0	12.0	0.0
469	0.0	ecoli_dream5	0.2	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	12.0	0.0
470	0.0	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	12.0	0.0
471	0.0	ecoli_dream5	0.2	1-cor	strict	dclust	0.0	0.0	0.0	0.0	13.0	0.0
472	0.0	ecoli_dream5	0.2	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	13.0	0.0
473	0.0	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	13.0	0.0
474	0.0	ecoli_dream5	0.2	1-cor	strict	dclust	0.0	0.0	0.0	0.0	14.0	0.0
475	0.0	ecoli_dream5	0.2	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	14.0	0.0
476	0.0	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	14.0	0.0
477	0.0	ecoli_dream5	0.2	1-cor	strict	dclust	0.0	0.0	0.0	0.0	15.0	0.0
478	0.0	ecoli_dream5	0.2	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	15.0	0.0
479	0.0	ecoli_dream5	0.2	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	15.0	0.0
480	2.9144353132982883	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.06410688448899736	0.04601285167133268	0.31076241918614217	0.1379632810823256	0.5	40.36961507797241
481	3.682534415771883	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.04164318596331276	0.0602662422029212	0.2794258421307615	0.1417581340878036	0.5	40.36961507797241
482	3.52769286110741	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.05325043551255767	0.043597272326072405	0.28392831875993424	0.13739661879757623	0.5	40.36961507797241
483	2.9348439520149827	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.06691482754894734	0.047303322823884386	0.31198693466781297	0.13696817817914048	1.0	44.18672204017639
484	3.808198735577408	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.04594913801728991	0.06401914028560243	0.2829202865614485	0.1426661952670515	1.0	44.18672204017639
485	3.6077115692974875	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.058957735259887886	0.04646485434600093	0.28544505601510217	0.13729500735929054	1.0	44.18672204017639
486	3.133000982215318	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.07103083273799005	0.053958210206373966	0.3265110785103618	0.14461467450221066	2.0	45.09755182266235
487	3.953005489804918	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.04964403297175574	0.06683488623595371	0.28640548158264173	0.147220640768379	2.0	45.09755182266235
488	3.7985411761943446	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.06316672298994784	0.051087659346689004	0.2956832951279264	0.14336611959817994	2.0	45.09755182266235
489	2.9862459962345795	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.06909418330106687	0.04789743473409658	0.3284730044730045	0.13710343138816533	3.0	40.393553018569946
490	3.654032704352492	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.047604551772714644	0.06067486320868559	0.26478542388613074	0.13482399146633478	3.0	40.393553018569946
491	3.580530387180904	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.062416720163282535	0.04627135556456823	0.27770740409650807	0.1355051540402011	3.0	40.393553018569946
492	2.7616557173350706	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.06672700294180757	0.043645848773655446	0.29519414225113033	0.1277313273894656	4.0	38.66178297996521
493	3.285473625057469	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.0449930811148131	0.05453064124758678	0.24290402395781627	0.11779483645913949	4.0	38.66178297996521
494	3.3117123790543204	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.05986011214143051	0.04251252440665737	0.2519885204824317	0.12580762058005818	4.0	38.66178297996521
495	2.5752269891026756	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.06474263099109394	0.04128725850702742	0.2814963133368723	0.11644968402396068	5.0	43.33215308189392
496	3.310930654045445	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.04531128896806331	0.05274528797076618	0.2525792430337759	0.11845386673799194	5.0	43.33215308189392
497	3.3305055440318974	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.0599240393160143	0.04056787983016932	0.2571508590532121	0.12771332338732633	5.0	43.33215308189392
498	2.5950050839250807	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.06661870250248257	0.041325635853683554	0.28094587507456964	0.1175679337076686	6.0	39.29247689247131
499	3.149998211012057	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.04532218503191411	0.04802796062870869	0.25186948888603994	0.10991893688007799	6.0	39.29247689247131
500	3.1661393856329783	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.05917233045522691	0.03670195673161875	0.2500897596323005	0.12101192231351489	6.0	39.29247689247131
501	2.558160262763046	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.0676534711975847	0.0382537443362749	0.28037339757986507	0.11707887736545379	7.0	40.89391613006592
502	3.1208954228999786	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.04591573692672891	0.04621532431172272	0.2502748403362745	0.10898002422126586	7.0	40.89391613006592
503	3.1198696242605184	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.0600938464612202	0.03416755012886716	0.24739931548778485	0.12057654290151246	7.0	40.89391613006592
504	2.415952214713193	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.06359686865293611	0.034605445013113946	0.2897604451387628	0.1084363049135461	8.0	40.57648015022278
505	2.8423344432860698	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.043950832457683824	0.042578445035640566	0.2507228083170159	0.09369920136006514	8.0	40.57648015022278
506	2.9184687149673025	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.05717361773483767	0.030546808071755114	0.25690229931835146	0.10891595356040008	8.0	40.57648015022278
507	1.9330763938316606	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.0553743272883778	0.025530824549997964	0.21604963358559245	0.09054298290930608	9.0	41.401270151138306
508	2.4214108040653595	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.0401864017052384	0.035702543741069626	0.19161190014839	0.08207564895594566	9.0	41.401270151138306
509	2.3958615815097524	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.05272586134208608	0.024241787819739923	0.19606373700399024	0.09157478693748371	9.0	41.401270151138306
510	1.7397720660744875	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.04926997974680421	0.023928015594247832	0.216978225351513	0.07706610484901172	10.0	40.348814964294434
511	2.139821510207962	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.03695837527492698	0.02810427374474433	0.18242786141212078	0.07233747568601921	10.0	40.348814964294434
512	2.072806261888645	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.045456440348404584	0.018562537767879146	0.18675089608561637	0.07969387599615249	10.0	40.348814964294434
513	0.0	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.0	0.0	0.0	0.0	11.0	0.0
514	0.0	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	11.0	0.0
515	0.0	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	11.0	0.0
516	0.0	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.0	0.0	0.0	0.0	12.0	0.0
517	0.0	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	12.0	0.0
518	0.0	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	12.0	0.0
519	0.0	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.0	0.0	0.0	0.0	13.0	0.0
520	0.0	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	13.0	0.0
521	0.0	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	13.0	0.0
522	0.0	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.0	0.0	0.0	0.0	14.0	0.0
523	0.0	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	14.0	0.0
524	0.0	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	14.0	0.0
525	0.0	ecoli_dream5	0.30000000000000004	1-cor	strict	dclust	0.0	0.0	0.0	0.0	15.0	0.0
526	0.0	ecoli_dream5	0.30000000000000004	1-cor	minimal	dclust	0.0	0.0	0.0	0.0	15.0	0.0
527	0.0	ecoli_dream5	0.30000000000000004	1-cor	interconnected	dclust	0.0	0.0	0.0	0.0	15.0	0.0
528	2.1179269031014107	ecoli_dream5	0.4	1-cor	strict	dclust	0.051798299450848864	0.03421703848440033	0.24390481079270948	0.09410389956639158	0.5	39.70639991760254
529	2.8410664300769106	ecoli_dream5	0.4	1-cor	minimal	dclust	0.0364993081433079	0.038289289367669996	0.23748244776566407	0.10583006644674436	0.5	39.70639991760254
530	2.596679515651692	ecoli_dream5	0.4	1-cor	interconnected	dclust	0.04636616583134765	0.028026729955581885	0.21826663174054034	0.09965549998904444	0.5	39.70639991760254
531	2.143385856316552	ecoli_dream5	0.4	1-cor	strict	dclust	0.052864452817562725	0.03560721289675425	0.24795513779383574	0.09409619333121545	1.0	44.27415204048157
532	2.8899350485129296	ecoli_dream5	0.4	1-cor	minimal	dclust	0.038536961915437956	0.03969233398216937	0.2394534730506067	0.10574585414265919	1.0	44.27415204048157
533	2.6451014846930665	ecoli_dream5	0.4	1-cor	interconnected	dclust	0.04851769392807749	0.02945196873637683	0.2225611125142782	0.09984366684123477	1.0	44.27415204048157
534	2.319754700036987	ecoli_dream5	0.4	1-cor	strict	dclust	0.055393522460252254	0.039939133470129146	0.2647875376982182	0.1019632222306983	2.0	43.07253885269165
535	3.0248491564445508	ecoli_dream5	0.4	1-cor	minimal	dclust	0.04082827265168084	0.04176658341077291	0.248997092873543	0.11027866725543738	2.0	43.07253885269165
536	2.8929538578553418	ecoli_dream5	0.4	1-cor	interconnected	dclust	0.05134528361802553	0.03314481379618777	0.24052173703462723	0.10950501513867926	2.0	43.07253885269165
537	2.152350021412045	ecoli_dream5	0.4	1-cor	strict	dclust	0.05365407960879939	0.034395160405797646	0.2626479508340728	0.09355978522844197	3.0	38.48693108558655
538	2.8938892416472926	ecoli_dream5	0.4	1-cor	minimal	dclust	0.040464571602176265	0.039251577990788974	0.2451701405831253	0.10354050991228096	3.0	38.48693108558655
539	2.6501523341912168	ecoli_dream5	0.4	1-cor	interconnected	dclust	0.04977534406207068	0.028423064285187115	0.2311931875067684	0.09924462118521175	3.0	38.48693108558655
540	1.9172342665897095	ecoli_dream5	0.4	1-cor	strict	dclust	0.05139390043508491	0.030249075899057815	0.2217067849243555	0.08415483003719819	4.0	36.548470973968506
541	2.2767787860154725	ecoli_dream5	0.4	1-cor	minimal	dclust	0.03755330934654048	0.03182574458704754	0.187981604122784	0.07728692400532472	4.0	36.548470973968506
542	2.315641189106557	ecoli_dream5	0.4	1-cor	interconnected	dclust	0.04733780861636491	0.024402899421452167	0.19788104855185265	0.0866442390363119	4.0	36.548470973968506
543	1.9130069814873571	ecoli_dream5	0.4	1-cor	strict	dclust	0.051304980126583244	0.030217132211613103	0.2215553615445857	0.08388276176025403	5.0	39.705856800079346
544	2.2728808851042293	ecoli_dream5	0.4	1-cor	minimal	dclust	0.037675766013407705	0.03163465443485286	0.18762326064411103	0.07716368015659078	5.0	39.705856800079346
545	2.312212711898339	ecoli_dream5	0.4	1-cor	interconnected	dclust	0.047461990538174056	0.024252708285179513	0.19730817798013844	0.08664797401159846	5.0	39.705856800079346
546	1.9165459076857958	ecoli_dream5	0.4	1-cor	strict	dclust	0.05178701908568578	0.03022501577020201	0.22145823644746057	0.08403558025312191	6.0	42.37345290184021
547	2.274213167544398	ecoli_dream5	0.4	1-cor	minimal	dclust	0.0378459919689623	0.031596506200489184	0.18755916018857605	0.07719920565058455	6.0	42.37345290184021
548	2.316121658166183	ecoli_dream5	0.4	1-cor	interconnected	dclust	0.04780070593984996	0.02425082387754443	0.19720072042587236	0.08684950844647571	6.0	42.37345290184021
549	1.8695401704310588	ecoli_dream5	0.4	1-cor	strict	dclust	0.05311136315506915	0.027162496285291552	0.21538536389365462	0.08357650447250163	7.0	41.871235847473145
550	2.2257462430070225	ecoli_dream5	0.4	1-cor	minimal	dclust	0.0385914672441293	0.029797725872888935	0.18022079910059652	0.0762420055139789	7.0	41.871235847473145
551	2.246781282443896	ecoli_dream5	0.4	1-cor	interconnected	dclust	0.04894647347832412	0.021723521933770043	0.1889780302236505	0.086421749367038	7.0	41.871235847473145
552	1.7397720660744875	ecoli_dream5	0.4	1-cor	strict	dclust	0.04926997974680421	0.023928015594247832	0.216978225351513	0.07706610484901172	8.0	40.456480979919434
553	2.139821510207962	ecoli_dream5	0.4	1-cor	minimal	dclust	0.03695837527492698	0.02810427374474433	0.18242786141212078	0.07233747568601921	8.0	40.456480979919434
554	2.072806261888645	ecoli_dream5	0.4	1-cor	interconnected	dclust	0.045456440348404584	0.018562537767879146	0.18675089608561637	0.07969387599615249	8.0	40.456480979919434
555	1.7397720660744875	ecoli_dream5	0.4	1-cor	strict	dclust	0.04926997974680421	0.023928015594247832	0.216978225351513	0.07706610484901172	9.0	40.61440396308899
556	2.139821510207962	ecoli_dream5	0.4	1-cor	minimal	dclust	0.03695837527492698	0.02810427374474433	0.18242786141212078	0.07233747568601921	9.0	40.61440396308899
557	2.072806261888645	ecoli_dream5	0.4	1-cor	interconnected	dclust	0.045456440348404584	0.018562537767879146	0.18675089608561637	0.07969387599615249	9.0	40.61440396308899
