	F1norm_rprr	datasetname	knownmodules	method	precision	q	recall	recovery	relevance	runningtime	tolerance
169	0.9237213191982848	ecoli_colombos	minimal	qubic	0.06095606005000181	0.36000000000000004	0.012645494401695939	0.1425287356321839	0.023451261382295863	62.16902303695679	0.3
170	0.549880644505091	ecoli_colombos	interconnected	qubic	0.03655832703451752	0.36000000000000004	0.0029594836170799893	0.08095238095238096	0.023809523809523808	62.16902303695679	0.3
171	0.49534699407131966	ecoli_colombos	strict	qubic	0.08181515021931554	0.36000000000000004	0.001983893686683569	0.10648104615593154	0.08132947523070083	69.80312991142273	0.4
172	1.386596593127684	ecoli_colombos	minimal	qubic	0.08767974352579559	0.36000000000000004	0.009031744244844908	0.11852794586875055	0.06153100707503758	69.80312991142273	0.4
173	0.799915200838609	ecoli_colombos	interconnected	qubic	0.07629436732855883	0.36000000000000004	0.00266323674098223	0.10363855887519743	0.07271396940849473	69.80312991142273	0.4
174	2.907184698758342	ecoli_colombos	strict	qubic	0.1268082213670823	0.36000000000000004	0.027951023447870815	0.2116091772601511	0.22606878067065603	107.59005904197693	0.5
175	2.7905675174087707	ecoli_colombos	minimal	qubic	0.05019178103777158	0.36000000000000004	0.023505505604263555	0.15935331457135463	0.17411913490359918	107.59005904197693	0.5
176	2.7028608571980275	ecoli_colombos	interconnected	qubic	0.06532436036910898	0.36000000000000004	0.020403240344975232	0.14811289956976348	0.18781727624635738	107.59005904197693	0.5
177	1.9995011357887773	ecoli_colombos	strict	qubic	0.07698025363972016	0.36000000000000004	0.016432568719477042	0.18633785748413922	0.1501319945322493	97.33611011505127	0.6000000000000001
178	2.013135477498323	ecoli_colombos	minimal	qubic	0.025670707511523633	0.36000000000000004	0.015725684719187814	0.1564938752522749	0.12533042642813136	97.33611011505127	0.6000000000000001
179	1.7288636177693404	ecoli_colombos	interconnected	qubic	0.03511154606730159	0.36000000000000004	0.008501175010723743	0.15049185218963695	0.13148992881652538	97.33611011505127	0.6000000000000001
180	1.718018914021549	ecoli_colombos	strict	qubic	0.05795869454944678	0.36000000000000004	0.015713275840432195	0.17527651208028633	0.11217202493236854	94.44776391983032	0.7000000000000002
181	1.705562459610668	ecoli_colombos	minimal	qubic	0.01777219782451498	0.36000000000000004	0.01440060780107206	0.14879721436000487	0.10448945567489634	94.44776391983032	0.7000000000000002
182	1.6751551317698394	ecoli_colombos	interconnected	qubic	0.029867971545876865	0.36000000000000004	0.009320128916157345	0.14561579051494397	0.11290328157373886	94.44776391983032	0.7000000000000002
183	1.6950734531783826	ecoli_colombos	strict	qubic	0.0522171697514487	0.36000000000000004	0.017017815181106663	0.17178054475475518	0.10527832524974017	88.55851602554321	0.8000000000000003
184	1.6176502797198047	ecoli_colombos	minimal	qubic	0.017982313134344084	0.36000000000000004	0.014724525873673766	0.1561565118038775	0.0828879539749805	88.55851602554321	0.8000000000000003
185	1.653255160548976	ecoli_colombos	interconnected	qubic	0.026472066602809187	0.36000000000000004	0.010123578860456355	0.14141428467442416	0.10549100916241784	88.55851602554321	0.8000000000000003
186	1.1725095287059346	ecoli_colombos	strict	qubic	0.03027821965577571	0.36000000000000004	0.01023730630959667	0.16290509464993871	0.07254131594623792	78.99418783187866	0.9000000000000001
187	1.1481962271966213	ecoli_colombos	minimal	qubic	0.012461900307281898	0.36000000000000004	0.007519078290097398	0.15077574461794827	0.07269774388568086	78.99418783187866	0.9000000000000001
188	1.294566386234536	ecoli_colombos	interconnected	qubic	0.021322240780344167	0.36000000000000004	0.006821409737887729	0.13313618319874843	0.08558610315701623	78.99418783187866	0.9000000000000001
189	0.7987771932372442	ecoli_colombos	strict	qubic	0.01400475433117073	0.36000000000000004	0.006281223682254262	0.17943593752180206	0.05289898490937987	63.69928598403931	1.0000000000000002
190	0.6893777660429701	ecoli_colombos	minimal	qubic	0.0038158271983568613	0.36000000000000004	0.006329191871244649	0.14811321827442953	0.05581681075582019	63.69928598403931	1.0000000000000002
191	0.7771224999688203	ecoli_colombos	interconnected	qubic	0.007312215597467723	0.36000000000000004	0.0038063601736483665	0.14238883710537364	0.05842288007887871	63.69928598403931	1.0000000000000002
192	0.27723281462218496	ecoli_colombos	strict	qubic	0.02743866907522871	0.41000000000000003	0.001570916168429125	0.05725190839694656	0.019230769230769232	60.1710729598999	0.3
193	0.9237213191982848	ecoli_colombos	minimal	qubic	0.06095606005000181	0.41000000000000003	0.012645494401695939	0.1425287356321839	0.023451261382295863	60.1710729598999	0.3
194	0.549880644505091	ecoli_colombos	interconnected	qubic	0.03655832703451752	0.41000000000000003	0.0029594836170799893	0.08095238095238096	0.023809523809523808	60.1710729598999	0.3
195	0.2040202583157855	ecoli_colombos	strict	qubic	0.040352403886581144	0.41000000000000003	0.0007836804193787856	0.06929172457269164	0.030863027125267346	64.72736692428589	0.4
196	0.9071752750375287	ecoli_colombos	minimal	qubic	0.07463745120537346	0.41000000000000003	0.0059853406792742155	0.13467717527210996	0.03206170931366099	64.72736692428589	0.4
197	0.427958887758192	ecoli_colombos	interconnected	qubic	0.04829703171750794	0.41000000000000003	0.001361974354407265	0.08217141018874274	0.03489053515996726	64.72736692428589	0.4
198	2.3073002350310423	ecoli_colombos	strict	qubic	0.13623039710594698	0.41000000000000003	0.016420887471472734	0.188266860954684	0.2179490723397549	109.27038812637329	0.5
199	2.563081208981297	ecoli_colombos	minimal	qubic	0.06084692802623211	0.41000000000000003	0.01935620755400622	0.14242317940211446	0.16527596558036411	109.27038812637329	0.5
200	2.3040023189076706	ecoli_colombos	interconnected	qubic	0.07649439621000281	0.41000000000000003	0.013556516413898146	0.1377195252491347	0.17395067405558537	109.27038812637329	0.5
201	2.5445845785829135	ecoli_colombos	strict	qubic	0.09452152274652235	0.41000000000000003	0.03327122643690437	0.18247569592782528	0.16362392085042468	111.35164999961853	0.6000000000000001
202	2.6170714356087372	ecoli_colombos	minimal	qubic	0.03135857644592868	0.41000000000000003	0.028257586542760057	0.16668638312262607	0.1487784336137313	111.35164999961853	0.6000000000000001
203	2.4706368049917535	ecoli_colombos	interconnected	qubic	0.04756708714625494	0.41000000000000003	0.022633554454471783	0.14974794241018363	0.14171172185828856	111.35164999961853	0.6000000000000001
204	1.860649671370647	ecoli_colombos	strict	qubic	0.06074203484951603	0.41000000000000003	0.016908278035445545	0.18121279525236572	0.12708863456255373	89.15685486793518	0.7000000000000002
205	2.040221795702883	ecoli_colombos	minimal	qubic	0.02078391264533017	0.41000000000000003	0.017819821758738474	0.16109353612645338	0.13270595928701157	89.15685486793518	0.7000000000000002
206	1.6613150314332437	ecoli_colombos	interconnected	qubic	0.031506832747323264	0.41000000000000003	0.008694413434611305	0.15061323943678742	0.11457970861070163	89.15685486793518	0.7000000000000002
207	1.8345282691253313	ecoli_colombos	strict	qubic	0.06438727260385191	0.41000000000000003	0.015448198889725831	0.18928031471109102	0.12733143050417736	87.54194402694702	0.8000000000000003
208	1.977861452811081	ecoli_colombos	minimal	qubic	0.021172973956681936	0.41000000000000003	0.016978112575839914	0.17261976636688428	0.1165379169287762	87.54194402694702	0.8000000000000003
209	1.6916290712832895	ecoli_colombos	interconnected	qubic	0.030071223143618483	0.41000000000000003	0.008660078027584476	0.15707196171670298	0.12109647060776833	87.54194402694702	0.8000000000000003
210	1.3955999238509866	ecoli_colombos	strict	qubic	0.038589489375071055	0.41000000000000003	0.016044213899301992	0.16873207696394255	0.07424768222625829	85.63851404190063	0.9000000000000001
211	1.6910160368733027	ecoli_colombos	minimal	qubic	0.014051859944079155	0.41000000000000003	0.017803585551116562	0.16105907275819628	0.09855216486056238	85.63851404190063	0.9000000000000001
212	1.4642703754534756	ecoli_colombos	interconnected	qubic	0.022222575778457498	0.41000000000000003	0.008796467469343124	0.14636384257638796	0.08774528488056688	85.63851404190063	0.9000000000000001
213	1.166468856178734	ecoli_colombos	strict	qubic	0.023829643510971613	0.41000000000000003	0.01168962918267289	0.17341376553042848	0.0678521797954029	65.29466104507446	1.0000000000000002
214	1.124205141538173	ecoli_colombos	minimal	qubic	0.007531409488517771	0.41000000000000003	0.01124675776964552	0.13392971638042184	0.07806115898748754	65.29466104507446	1.0000000000000002
215	1.1053291770607252	ecoli_colombos	interconnected	qubic	0.012021669179924437	0.41000000000000003	0.006935073718597876	0.1361779646701203	0.06639676571505462	65.29466104507446	1.0000000000000002
216	0.27723281462218496	ecoli_colombos	strict	qubic	0.02743866907522871	0.46	0.001570916168429125	0.05725190839694656	0.019230769230769232	65.66537094116211	0.3
217	0.9237213191982848	ecoli_colombos	minimal	qubic	0.06095606005000181	0.46	0.012645494401695939	0.1425287356321839	0.023451261382295863	65.66537094116211	0.3
218	0.549880644505091	ecoli_colombos	interconnected	qubic	0.03655832703451752	0.46	0.0029594836170799893	0.08095238095238096	0.023809523809523808	65.66537094116211	0.3
219	0.27723281462218496	ecoli_colombos	strict	qubic	0.02743866907522871	0.46	0.001570916168429125	0.05725190839694656	0.019230769230769232	58.57609510421753	0.4
220	0.9237213191982848	ecoli_colombos	minimal	qubic	0.06095606005000181	0.46	0.012645494401695939	0.1425287356321839	0.023451261382295863	58.57609510421753	0.4
221	0.549880644505091	ecoli_colombos	interconnected	qubic	0.03655832703451752	0.46	0.0029594836170799893	0.08095238095238096	0.023809523809523808	58.57609510421753	0.4
222	0.9470485169739989	ecoli_colombos	strict	qubic	0.11476692954161503	0.46	0.004268186320480816	0.1363823282792375	0.1362708967656357	69.4225800037384	0.5
223	1.8888375304934146	ecoli_colombos	minimal	qubic	0.089804874293442	0.46	0.013410789611533127	0.12009334583107377	0.0964462921918959	69.4225800037384	0.5
224	1.2411915573674936	ecoli_colombos	interconnected	qubic	0.08431608839149993	0.46	0.004835350207774092	0.11389928209944261	0.10493362843853218	69.4225800037384	0.5
225	2.7643316729839853	ecoli_colombos	strict	qubic	0.12160324971975275	0.46	0.027267627287347843	0.19746615272778384	0.21351174542506254	108.92198300361633	0.6000000000000001
226	2.8436286704440437	ecoli_colombos	minimal	qubic	0.04579417913532621	0.46	0.028529550757231098	0.15850388584756842	0.16341174071459383	108.92198300361633	0.6000000000000001
227	2.6735876350186585	ecoli_colombos	interconnected	qubic	0.06528289474920682	0.46	0.01980196565391725	0.14996145183074722	0.18318261838208932	108.92198300361633	0.6000000000000001
228	2.648886270569656	ecoli_colombos	strict	qubic	0.09216293324603765	0.46	0.04021131820491889	0.19303682092568744	0.1571481611762485	108.35407209396362	0.7000000000000002
229	2.4392357377346308	ecoli_colombos	minimal	qubic	0.029067801741463516	0.46	0.027127988214968077	0.16416722793216385	0.13007227786146808	108.35407209396362	0.7000000000000002
230	2.528082887085454	ecoli_colombos	interconnected	qubic	0.045605065790701595	0.46	0.026923109149072432	0.15655586337367383	0.13320386722814506	108.35407209396362	0.7000000000000002
231	1.5760739245837196	ecoli_colombos	strict	qubic	0.05551348390492107	0.46	0.01125641643024071	0.19407502919711075	0.11784743051469032	98.33599519729614	0.8000000000000003
232	1.8725806437515033	ecoli_colombos	minimal	qubic	0.020358380739528777	0.46	0.015342779088708718	0.1689620366610433	0.11176656375975476	98.33599519729614	0.8000000000000003
233	1.5955288986485219	ecoli_colombos	interconnected	qubic	0.02761398913344772	0.46	0.0080687189352784	0.16006779855863582	0.11102197221437744	98.33599519729614	0.8000000000000003
234	1.8390915828597567	ecoli_colombos	strict	qubic	0.0554710645122413	0.46	0.017662151082683052	0.18954741032758682	0.11770750128168371	88.18095421791077	0.9000000000000001
235	1.8318650436946537	ecoli_colombos	minimal	qubic	0.020755426167746793	0.46	0.015117777257972443	0.18137034209760353	0.09958790974668211	88.18095421791077	0.9000000000000001
236	1.7929101550816713	ecoli_colombos	interconnected	qubic	0.030201960537559712	0.46	0.010451992797644938	0.1613863032605368	0.11397467590165163	88.18095421791077	0.9000000000000001
237	1.1915240167718746	ecoli_colombos	strict	qubic	0.026208141034054007	0.46	0.011192596217483175	0.18037191985500906	0.0704212380229129	68.65722298622131	1.0000000000000002
238	1.1354716629816994	ecoli_colombos	minimal	qubic	0.007453798646763394	0.46	0.012654497782873086	0.1582006824877787	0.06821657887174472	68.65722298622131	1.0000000000000002
239	0.8424335313375779	ecoli_colombos	interconnected	qubic	0.00893821166540407	0.46	0.00399729252802354	0.142308043459264	0.06290492042899978	68.65722298622131	1.0000000000000002
240	0.0	ecoli_colombos	strict	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.3
241	0.0	ecoli_colombos	minimal	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.3
242	0.0	ecoli_colombos	interconnected	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.3
243	0.0	ecoli_colombos	strict	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.4
244	0.0	ecoli_colombos	minimal	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.4
245	0.0	ecoli_colombos	interconnected	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.4
246	0.0	ecoli_colombos	strict	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.5
247	0.0	ecoli_colombos	minimal	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.5
248	0.0	ecoli_colombos	interconnected	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.5
249	0.0	ecoli_colombos	strict	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.6000000000000001
250	0.0	ecoli_colombos	minimal	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.6000000000000001
251	0.0	ecoli_colombos	interconnected	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.6000000000000001
252	0.0	ecoli_colombos	strict	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.7000000000000002
253	0.0	ecoli_colombos	minimal	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.7000000000000002
254	0.0	ecoli_colombos	interconnected	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.7000000000000002
255	0.0	ecoli_colombos	strict	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.8000000000000003
256	0.0	ecoli_colombos	minimal	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.8000000000000003
257	0.0	ecoli_colombos	interconnected	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.8000000000000003
258	0.0	ecoli_colombos	strict	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.9000000000000001
259	0.0	ecoli_colombos	minimal	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.9000000000000001
260	0.0	ecoli_colombos	interconnected	qubic	0.0	0.51	0.0	0.0	0.0	0.0	0.9000000000000001
261	0.0	ecoli_colombos	strict	qubic	0.0	0.51	0.0	0.0	0.0	0.0	1.0000000000000002
262	0.0	ecoli_colombos	minimal	qubic	0.0	0.51	0.0	0.0	0.0	0.0	1.0000000000000002
263	0.0	ecoli_colombos	interconnected	qubic	0.0	0.51	0.0	0.0	0.0	0.0	1.0000000000000002
264	0.23937600611430332	ecoli_dream5	strict	qubic	0.05955253116854025	0.01	0.0007775917768387932	0.11467563561550312	0.045529188253888686	20.470943927764893	0.3
265	1.2270552833910713	ecoli_dream5	minimal	qubic	0.08292310006774281	0.01	0.007375693330000227	0.14510455649991588	0.04662840289130943	20.470943927764893	0.3
266	0.492494686814686	ecoli_dream5	interconnected	qubic	0.059072885516090454	0.01	0.0013299890420143165	0.10221983190404023	0.04650089435739993	20.470943927764893	0.3
267	0.15902506761568608	ecoli_dream5	strict	qubic	0.08820118185760427	0.01	0.00045957859164708813	0.14948450138911815	0.07298881126305821	19.455943822860718	0.4
268	1.1234868466751256	ecoli_dream5	minimal	qubic	0.0974335040748856	0.01	0.004506528774836755	0.17620733438264966	0.06481141057866045	19.455943822860718	0.4
269	0.34401484721746806	ecoli_dream5	interconnected	qubic	0.0949868878313747	0.01	0.0007464496004678364	0.158438690344633	0.07133891343907367	19.455943822860718	0.4
270	0.4409583893993465	ecoli_dream5	strict	qubic	0.11890812577351575	0.01	0.0013803054131942374	0.20520464684302936	0.11288369979859665	15.826525926589966	0.5
271	1.7767665333352771	ecoli_dream5	minimal	qubic	0.10751049903072056	0.01	0.0075530541422215184	0.2088249115171371	0.1079202487871431	15.826525926589966	0.5
272	0.6675177592726864	ecoli_dream5	interconnected	qubic	0.11131298690620024	0.01	0.0015701003708472657	0.18269635385013283	0.10100224513665375	15.826525926589966	0.5
273	0.7437771294575656	ecoli_dream5	strict	qubic	0.13020177922163184	0.01	0.0024392156155125023	0.26809221078826906	0.15788855364490664	26.361293077468872	0.6000000000000001
274	2.1938293847143306	ecoli_dream5	minimal	qubic	0.10239356885052855	0.01	0.009880250208366581	0.2127983835741563	0.13870456038538304	26.361293077468872	0.6000000000000001
275	1.0939791115508226	ecoli_dream5	interconnected	qubic	0.11017361361458179	0.01	0.00279530487869111	0.22059394247176192	0.13293830401485696	26.361293077468872	0.6000000000000001
276	0.7264054144538439	ecoli_dream5	strict	qubic	0.1439525316443657	0.01	0.0023427370745078284	0.23943078012341892	0.18431320173082585	30.004425048828125	0.7000000000000002
277	2.023033842956779	ecoli_dream5	minimal	qubic	0.10840687451465221	0.01	0.008315631463185163	0.2086928379097435	0.14588565009732607	30.004425048828125	0.7000000000000002
278	1.0668319219254492	ecoli_dream5	interconnected	qubic	0.11583851934171806	0.01	0.0027260885249669594	0.20441599754710876	0.13265375359588183	30.004425048828125	0.7000000000000002
279	0.82556788825047	ecoli_dream5	strict	qubic	0.020939414077571637	0.01	0.004084852054702353	0.25542987688334046	0.06807431990226506	28.475244998931885	0.8000000000000003
280	1.0357522084615138	ecoli_dream5	minimal	qubic	0.00986393741055198	0.01	0.0057026661838967055	0.1552442591762258	0.07705562389632045	28.475244998931885	0.8000000000000003
281	0.9037263568878802	ecoli_dream5	interconnected	qubic	0.015210421132410433	0.01	0.0029519475787300573	0.21537052317771282	0.07232320927573078	28.475244998931885	0.8000000000000003
282	0.961748338737283	ecoli_dream5	strict	qubic	0.020123895552083805	0.01	0.0056413599681338624	0.2858172119209066	0.06566851083102453	25.75358295440674	0.9000000000000001
283	0.9281476247710835	ecoli_dream5	minimal	qubic	0.007946331936822922	0.01	0.00555745883775695	0.1273089639445178	0.07024512240025522	25.75358295440674	0.9000000000000001
284	0.969370423983098	ecoli_dream5	interconnected	qubic	0.013001943657880205	0.01	0.003581234660770129	0.21710204339030617	0.06817296212870547	25.75358295440674	0.9000000000000001
285	0.6815011749909902	ecoli_dream5	strict	qubic	0.015784284440615724	0.01	0.0035434506210855485	0.24794570899840576	0.05125186038189944	27.959038019180298	1.0000000000000002
286	0.7477592884525606	ecoli_dream5	minimal	qubic	0.004980249857159044	0.01	0.005321771186394739	0.11539386197821801	0.057228961448022114	27.959038019180298	1.0000000000000002
287	0.7164711427636774	ecoli_dream5	interconnected	qubic	0.00910881085076441	0.01	0.00247813749938298	0.18409275722282978	0.05693788912599478	27.959038019180298	1.0000000000000002
288	0.19159613487177485	ecoli_dream5	strict	qubic	0.046378309978548526	0.060000000000000005	0.000627013738741423	0.07844178760482677	0.03720708710776413	27.793302059173584	0.3
289	1.0507059951349313	ecoli_dream5	minimal	qubic	0.07809541670800749	0.060000000000000005	0.006078364825868619	0.14507409071323962	0.03918719143240685	27.793302059173584	0.3
290	0.41086312176502293	ecoli_dream5	interconnected	qubic	0.05097234745781953	0.060000000000000005	0.0011113519671329768	0.08503868556112322	0.03852873022200993	27.793302059173584	0.3
291	0.362109687962091	ecoli_dream5	strict	qubic	0.08454251686540319	0.060000000000000005	0.0011720612604081083	0.14659999461564527	0.07673670609752008	27.07165789604187	0.4
292	1.556640340437213	ecoli_dream5	minimal	qubic	0.08982537909164383	0.060000000000000005	0.00887768225987055	0.15529287164693475	0.06723374927812469	27.07165789604187	0.4
293	0.8711151095161259	ecoli_dream5	interconnected	qubic	0.09098615173458885	0.060000000000000005	0.0025526810799117675	0.142147097163515	0.07255270869171976	27.07165789604187	0.4
294	0.690823121392295	ecoli_dream5	strict	qubic	0.1518244141870491	0.060000000000000005	0.0022665554225977736	0.23006724536345838	0.14917775066351596	23.345988035202026	0.5
295	2.0706497633987158	ecoli_dream5	minimal	qubic	0.12728050509377017	0.060000000000000005	0.009539323920966321	0.18782330828725693	0.1254151162562066	23.345988035202026	0.5
296	1.1446354819641564	ecoli_dream5	interconnected	qubic	0.14628240009226326	0.060000000000000005	0.003024497127217096	0.17853682182898847	0.13876139921207853	23.345988035202026	0.5
297	0.8545947244027853	ecoli_dream5	strict	qubic	0.15738369418477968	0.060000000000000005	0.0028249818822877575	0.2162408790991512	0.22245786460174918	32.46200609207153	0.6000000000000001
298	2.0898723347333052	ecoli_dream5	minimal	qubic	0.0984087579085929	0.060000000000000005	0.008800348057154794	0.18700565845299505	0.16281328430428182	32.46200609207153	0.6000000000000001
299	1.2178186834326614	ecoli_dream5	interconnected	qubic	0.12447364114831491	0.060000000000000005	0.00310351151833158	0.18817891287343919	0.18369145858091085	32.46200609207153	0.6000000000000001
300	0.8026028730669276	ecoli_dream5	strict	qubic	0.037603706930566215	0.060000000000000005	0.0032472827188305426	0.19281703271429498	0.09877281583843785	31.18134593963623	0.7000000000000002
301	1.1379832564778631	ecoli_dream5	minimal	qubic	0.018250825629149967	0.060000000000000005	0.005056319012522091	0.15477943368166422	0.08987923428668076	31.18134593963623	0.7000000000000002
302	0.7682848250405451	ecoli_dream5	interconnected	qubic	0.023194613450825248	0.060000000000000005	0.0020964159583849906	0.17106428503185478	0.08667725154548425	31.18134593963623	0.7000000000000002
303	0.650958535349649	ecoli_dream5	strict	qubic	0.026569665464311533	0.060000000000000005	0.002656951593532135	0.19660707954948484	0.07345549708528032	29.601038932800293	0.8000000000000003
304	1.0443586518060304	ecoli_dream5	minimal	qubic	0.014528570969057788	0.060000000000000005	0.004765334716708743	0.15926742126641075	0.080646805337844	29.601038932800293	0.8000000000000003
305	0.7151707494902667	ecoli_dream5	interconnected	qubic	0.019409614788241554	0.060000000000000005	0.0019675089162613543	0.1790431483742489	0.07699749532375497	29.601038932800293	0.8000000000000003
306	0.688584629708689	ecoli_dream5	strict	qubic	0.02321370537453077	0.060000000000000005	0.002908032628814751	0.23236293572986202	0.07205758457839707	32.24778699874878	0.9000000000000001
307	0.9801688118061517	ecoli_dream5	minimal	qubic	0.01166367587584219	0.060000000000000005	0.0047692724382171975	0.14197536479077247	0.07652766991670755	32.24778699874878	0.9000000000000001
308	0.7724313522258397	ecoli_dream5	interconnected	qubic	0.017136857848927097	0.060000000000000005	0.002221160524037771	0.19940566857158196	0.07614303524015295	32.24778699874878	0.9000000000000001
309	1.100358353687689	ecoli_dream5	strict	qubic	0.02178300969723609	0.060000000000000005	0.007186776091066787	0.24035005784455135	0.0728532445839017	24.118719816207886	1.0000000000000002
310	1.0795949989894944	ecoli_dream5	minimal	qubic	0.009107260051475703	0.060000000000000005	0.00806519249088371	0.10953950617859053	0.07191705237570857	24.118719816207886	1.0000000000000002
311	1.136658344341279	ecoli_dream5	interconnected	qubic	0.01365078708248313	0.060000000000000005	0.004989796185504834	0.18383409320945346	0.07170797026257567	24.118719816207886	1.0000000000000002
312	0.17703662995670338	ecoli_dream5	strict	qubic	0.057866383352348776	0.11	0.0005484140573654423	0.1028209874811436	0.04398554828815445	31.785948038101196	0.3
313	1.0770038375857907	ecoli_dream5	minimal	qubic	0.08711900803434529	0.11	0.005500899392214588	0.1444634482948378	0.045694489742784464	31.785948038101196	0.3
314	0.3813880909669766	ecoli_dream5	interconnected	qubic	0.06440329088376598	0.11	0.0009329277305407427	0.10619600478563168	0.04606255994258213	31.785948038101196	0.3
315	0.40476062547910596	ecoli_dream5	strict	qubic	0.11092335615590157	0.11	0.0013020704118220689	0.13581726464521063	0.09959390810350624	37.3898549079895	0.4
316	1.1955875741122626	ecoli_dream5	minimal	qubic	0.1150457011824564	0.11	0.0046797649394928285	0.14603121956809573	0.08063433833301985	37.3898549079895	0.4
317	0.6169766042427847	ecoli_dream5	interconnected	qubic	0.11238955327629438	0.11	0.00152060151741943	0.11824156721457704	0.08819020225828898	37.3898549079895	0.4
318	1.3124933370145213	ecoli_dream5	strict	qubic	0.16710395396639185	0.11	0.005315778117184462	0.17294671642283876	0.20920290189501228	31.04544997215271	0.5
319	1.8891616099017718	ecoli_dream5	minimal	qubic	0.10022809670455031	0.11	0.008418832308150886	0.145919356199204	0.1429539063487306	31.04544997215271	0.5
320	1.5188189684666946	ecoli_dream5	interconnected	qubic	0.1257517586444905	0.11	0.004703204157908017	0.1431883629350326	0.16729116250514295	31.04544997215271	0.5
321	1.113288764041402	ecoli_dream5	strict	qubic	0.06422313267396498	0.11	0.005132872293684511	0.16280113026729548	0.1189018474002813	40.84835505485535	0.6000000000000001
322	1.3953128416399285	ecoli_dream5	minimal	qubic	0.03499814926911484	0.11	0.006416299680913791	0.13257373339559517	0.10204311913177677	40.84835505485535	0.6000000000000001
323	1.174782453780286	ecoli_dream5	interconnected	qubic	0.044517481733981866	0.11	0.0037904620158652133	0.1390085171512216	0.10577393649083072	40.84835505485535	0.6000000000000001
324	0.9694224989260334	ecoli_dream5	strict	qubic	0.04795699007114062	0.11	0.004265243671871476	0.1933312759721799	0.10024001310210658	43.65873408317566	0.7000000000000002
325	1.1452909084716179	ecoli_dream5	minimal	qubic	0.022377677462789233	0.11	0.004848896784723967	0.15004534054892457	0.09244901400531885	43.65873408317566	0.7000000000000002
326	1.026114751464184	ecoli_dream5	interconnected	qubic	0.029424408014805604	0.11	0.003160046541670496	0.1691256700985709	0.09153751393275308	43.65873408317566	0.7000000000000002
327	0.8659657662365433	ecoli_dream5	strict	qubic	0.04000794843292872	0.11	0.003747002593653458	0.19657757449191052	0.08946154494582578	31.86553692817688	0.8000000000000003
328	1.0727012288490696	ecoli_dream5	minimal	qubic	0.01735335658165871	0.11	0.004707420635466202	0.15759278237739507	0.08321944377322933	31.86553692817688	0.8000000000000003
329	0.8291086670636747	ecoli_dream5	interconnected	qubic	0.02343540938209471	0.11	0.0023292518182007702	0.183044286374865	0.0860463692460738	31.86553692817688	0.8000000000000003
330	0.8302587168686758	ecoli_dream5	strict	qubic	0.03755538948116361	0.11	0.003534506646143839	0.20858039585339305	0.08631785610055387	35.68255305290222	0.9000000000000001
331	1.0690982298362113	ecoli_dream5	minimal	qubic	0.016274284686502577	0.11	0.004835660911991971	0.14993276068586417	0.08242728078157209	35.68255305290222	0.9000000000000001
332	0.828491202060247	ecoli_dream5	interconnected	qubic	0.023232767809963147	0.11	0.0023228398833146724	0.18347213464073758	0.08673810372227565	35.68255305290222	0.9000000000000001
333	0.7529131220215001	ecoli_dream5	strict	qubic	0.023640575103514583	0.11	0.003495891336039889	0.216857752089824	0.06697978443737977	27.172422885894775	1.0000000000000002
334	0.7976410349601498	ecoli_dream5	minimal	qubic	0.0093428668452611	0.11	0.003983037065569238	0.10236943612337834	0.06398850482548422	27.172422885894775	1.0000000000000002
335	0.7554363424318175	ecoli_dream5	interconnected	qubic	0.015195715012712191	0.11	0.002321500399487976	0.16482481217575148	0.06762377326410121	27.172422885894775	1.0000000000000002
336	0.18688070064773363	ecoli_dream5	strict	qubic	0.04208238612219643	0.16000000000000003	0.0006281948535792816	0.07608881317558504	0.031032069641844438	42.401976108551025	0.3
337	1.0177365664204883	ecoli_dream5	minimal	qubic	0.07290714858117962	0.16000000000000003	0.006094169872260955	0.1311520232715416	0.037639757653252275	42.401976108551025	0.3
338	0.37613317988813916	ecoli_dream5	interconnected	qubic	0.04660797159705953	0.16000000000000003	0.001024815027157984	0.07564033657762553	0.034880291133508476	42.401976108551025	0.3
339	0.6523087279091925	ecoli_dream5	strict	qubic	0.1117833536623061	0.16000000000000003	0.002526767280086821	0.10895138382607071	0.0956310357313135	41.87874984741211	0.4
